Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	flex_v3	32	7	0	1.022603	0.3333333333	3
ART-D	flex_v3	33	7	0	0.910038	0.2222222222	2
ART-D	flex_v3	34	7	0	1.341147	0.2222222222	1
ART-D	flex_v3	35	7	0	1.207695	0.5555555556	1
ART-D	flex_v3	36	7	0	0.994169	0.3333333333	1
ART-D	flex_v3	37	7	0	0.93905	0.4444444444	2
ART-D	flex_v3	38	7	0	0.957752	0.3333333333	1
ART-D	flex_v3	39	7	0	1.044171	0.3333333333	2
ART-D	flex_v3	40	7	0	0.953468	0.4444444444	1
ART-D	flex_v3	41	7	0	0.876576	0.4444444444	2
ART-D	flex_v3	42	7	0	1.07438	0.2222222222	1
ART-D	flex_v3	43	7	0	1.152595	0.3333333333	1
ART-D	flex_v3	44	7	0	1.102573	0.2222222222	3
ART-D	flex_v3	45	7	0	0.883677	0.1111111111	2
ART-D	flex_v3	46	7	0	1.086289	0.4444444444	2
ART-D	flex_v3	47	7	0	1.09989	0.3333333333	4
ART-D	flex_v3	48	7	0	1.188239	0.4444444444	3
ART-D	flex_v3	49	7	0	1.04348	0.4444444444	1
ART-D	flex_v3	50	7	0	1.094338	0.4444444444	2
ART-D	flex_v3	1	8	0	1.513492	0.2222222222	2
ART-D	flex_v3	2	8	0	1.32712	0.1111111111	3
ART-D	flex_v3	3	8	0	1.538102	0	1
ART-D	flex_v3	4	8	0	1.481956	0.2222222222	3
ART-D	flex_v3	5	8	0	1.166889	0.3333333333	2
ART-D	flex_v3	6	8	0	1.255753	0.4444444444	1
ART-D	flex_v3	7	8	0	1.53348	0.1111111111	2
ART-D	flex_v3	8	8	0	1.536524	0.3333333333	2
ART-D	flex_v3	9	8	0	1.424348	0.1111111111	3
ART-D	flex_v3	10	8	0	1.446738	0.3333333333	1
ART-D	flex_v3	11	8	0	1.307151	0.4444444444	2
ART-D	flex_v3	12	8	0	1.424696	0.3333333333	2
ART-D	flex_v3	13	8	0	1.639477	0.3333333333	1
ART-D	flex_v3	14	8	0	1.41511	0.2222222222	1
ART-D	flex_v3	15	8	0	1.313381	0.3333333333	1
ART-D	flex_v3	16	8	0	1.316043	0	1
ART-D	flex_v3	17	8	0	1.542351	0.2222222222	1
ART-D	flex_v3	18	8	0	2.142816	0	3
ART-D	flex_v3	19	8	0	1.472435	0.4444444444	1
ART-D	flex_v3	20	8	0	1.458441	0.3333333333	4
ART-D	flex_v3	21	8	0	1.39645	0.4444444444	4
ART-D	flex_v3	22	8	0	1.546503	0.4444444444	4
ART-D	flex_v3	23	8	0	1.137374	0.1111111111	1
ART-D	flex_v3	24	8	0	1.301232	0.2222222222	3
ART-D	flex_v3	25	8	0	1.271245	0.4444444444	3
ART-D	flex_v3	26	8	0	1.450485	0.4444444444	3
ART-D	flex_v3	27	8	0	1.636375	0.2222222222	1
ART-D	flex_v3	28	8	0	1.339975	0.2222222222	4
ART-D	flex_v3	29	8	0	1.472069	0.2222222222	2
ART-D	flex_v3	30	8	0	1.676632	0.4444444444	1
ART-D	flex_v3	31	8	0	1.153087	0.2222222222	1
ART-D	flex_v3	32	8	0	1.616812	0.3333333333	2
ART-D	flex_v3	33	8	0	1.267479	0.4444444444	3
ART-D	flex_v3	34	8	0	1.49942	0.3333333333	3
ART-D	flex_v3	35	8	0	1.479744	0.2222222222	1
ART-D	flex_v3	36	8	0	1.729766	0.3333333333	1
ART-D	flex_v3	37	8	0	1.480508	0.3333333333	1
ART-D	flex_v3	38	8	0	1.473633	0.4444444444	1
ART-D	flex_v3	39	8	0	1.647734	0.2222222222	1
ART-D	flex_v3	40	8	0	1.462629	0.2222222222	2
ART-D	flex_v3	41	8	0	1.25301	0.2222222222	1
ART-D	flex_v3	42	8	0	1.22124	0.4444444444	3
ART-D	flex_v3	43	8	0	1.373682	0.2222222222	2
ART-D	flex_v3	44	8	0	1.30091	0.1111111111	2
ART-D	flex_v3	45	8	0	1.742929	0.4444444444	1
ART-D	flex_v3	46	8	0	1.656275	0.4444444444	1
ART-D	flex_v3	47	8	0	1.269199	0.2222222222	1
ART-D	flex_v3	48	8	0	1.346672	0.3333333333	4
ART-D	flex_v3	49	8	0	1.407327	0.3333333333	1
ART-D	flex_v3	50	8	0	1.204242	0.4444444444	2
ART-D	flex_v3	1	9	0	1.836675	0.4444444444	1
ART-D	flex_v3	2	9	0	1.844944	0.4444444444	3
ART-D	flex_v3	3	9	0	1.603855	0.3333333333	2
ART-D	flex_v3	4	9	0	1.922744	0.3333333333	1
ART-D	flex_v3	5	9	0	1.508799	0.4444444444	1
ART-D	flex_v3	6	9	0	1.584162	0.2222222222	1
ART-D	flex_v3	7	9	0	1.982746	0.3333333333	4
ART-D	flex_v3	8	9	0	1.450338	0.3333333333	1
ART-D	flex_v3	9	9	0	1.840135	0.3333333333	1
ART-D	flex_v3	10	9	0	1.676367	0.3333333333	1
ART-D	flex_v3	11	9	0	1.536161	0.4444444444	3
ART-D	flex_v3	12	9	0	1.832719	0.4444444444	1
ART-D	flex_v3	13	9	0	1.686369	0.2222222222	2
ART-D	flex_v3	14	9	0	1.460144	0.1111111111	2
ART-D	flex_v3	15	9	0	1.684334	0.3333333333	2
ART-D	flex_v3	16	9	0	1.720986	0.2222222222	2
ART-D	flex_v3	17	9	0	1.546949	0.1111111111	3
ART-D	flex_v3	18	9	0	1.757559	0.3333333333	3
ART-D	flex_v3	19	9	0	2.013738	0.1111111111	2
ART-D	flex_v3	20	9	0	1.726934	0.3333333333	3
ART-D	flex_v3	21	9	0	1.780261	0.3333333333	1
ART-D	flex_v3	22	9	0	2.092859	0.1111111111	1
ART-D	flex_v3	23	9	0	1.606463	0.3333333333	2
ART-D	flex_v3	24	9	0	1.412978	0.3333333333	2
ART-D	flex_v3	25	9	0	2.116981	0.4444444444	1
ART-D	flex_v3	26	9	0	1.508922	0.1111111111	2
ART-D	flex_v3	27	9	0	1.455542	0.3333333333	1
ART-D	flex_v3	28	9	0	1.673327	0.2222222222	1
ART-D	flex_v3	29	9	0	1.5933	0.3333333333	3
ART-D	flex_v3	30	9	0	1.966434	0.3333333333	1
ART-D	flex_v3	31	9	0	1.80374	0.2222222222	1
ART-D	flex_v3	32	9	0	1.598549	0.4444444444	2
ART-D	flex_v3	33	9	0	1.878099	0.3333333333	1
ART-D	flex_v3	34	9	0	1.832104	0.3333333333	1
ART-D	flex_v3	35	9	0	1.615918	0.3333333333	1
ART-D	flex_v3	36	9	0	1.967072	0.1111111111	2
ART-D	flex_v3	37	9	0	1.805842	0	3
ART-D	flex_v3	38	9	0	1.613432	0.3333333333	1
ART-D	flex_v3	39	9	0	1.714567	0.3333333333	3
ART-D	flex_v3	40	9	0	1.494553	0.3333333333	2
ART-D	flex_v3	41	9	0	1.496337	0.3333333333	2
ART-D	flex_v3	42	9	0	1.554795	0.1111111111	2
ART-D	flex_v3	43	9	0	1.824664	0.4444444444	1
ART-D	flex_v3	44	9	0	1.518913	0.3333333333	2
ART-D	flex_v3	45	9	0	1.681694	0.3333333333	1
ART-D	flex_v3	46	9	0	1.695813	0.3333333333	2
ART-D	flex_v3	47	9	0	1.885156	0.1111111111	2
