Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
ART-F	make_v1	32	0	132.718026	0	0.0697142857	1
ART-F	make_v1	33	0	88.829159	0	0.2377142857	3
ART-F	make_v1	34	0	96.993803	0	0.1977142857	2
ART-F	make_v1	35	0	125.679189	0	0.0902857143	2
ART-F	make_v1	36	0	103.957616	0.5263157895	0.1725714286	5
ART-F	make_v1	37	0	150.816056	0	0.0034285714	1
ART-F	make_v1	38	0	112.359406	0.5263157895	0.1405714286	1
ART-F	make_v1	39	0	111.286284	0	0.1405714286	1
ART-F	make_v1	40	0	127.867437	0	0.0822857143	1
ART-F	make_v1	41	0	125.159873	0	0.0925714286	1
ART-F	make_v1	42	0	116.201577	0	0.1177142857	1
ART-F	make_v1	43	0	141.478422	0.5263157895	0.0285714286	1
ART-F	make_v1	44	0	133.745914	0	0.0617142857	1
ART-F	make_v1	45	0	127.373906	0	0.0845714286	1
ART-F	make_v1	46	0	50.813716	0.5263157895	0.4205714286	7
ART-F	make_v1	47	0	132.157567	0	0.0674285714	1
ART-F	make_v1	48	0	95.422653	0	0.2	1
ART-F	make_v1	49	0	134.79206	0	0.0548571429	1
ART-F	make_v1	50	0	78.971443	0	0.2708571429	2
ART-F	sed_v6	1	0	8.403068	0	0.4648648649	2
ART-F	sed_v6	2	0	12.731855	0	0.3567567568	3
ART-F	sed_v6	3	0	21.154845	0	0.2216216216	2
ART-F	sed_v6	4	0	36.122804	0	0.0027027027	3
ART-F	sed_v6	5	0	26.864971	0	0.0891891892	2
ART-F	sed_v6	6	0	21.40467	0	0.1945945946	1
ART-F	sed_v6	7	0	18.004553	0	0.2486486486	2
ART-F	sed_v6	8	0	15.224089	0	0.3297297297	1
ART-F	sed_v6	9	0	17.571555	0	0.2486486486	2
ART-F	sed_v6	10	0	19.64247	0	0.2216216216	3
ART-F	sed_v6	11	0	30.467025	0	0.0351351351	2
ART-F	sed_v6	12	0	10.250636	0	0.4378378378	1
ART-F	sed_v6	13	0	28.265802	0	0.0837837838	1
ART-F	sed_v6	14	0	6.284663	0	0.5486486486	3
ART-F	sed_v6	15	0	17.738327	0	0.2459459459	5
ART-F	sed_v6	16	0	0.456067	0.1666666667	0.8810810811	2
ART-F	sed_v6	17	0	32.866216	0	0.0027027027	2
ART-F	sed_v6	18	0	22.179579	0	0.1675675676	2
ART-F	sed_v6	19	0	17.443203	0	0.2756756757	2
ART-F	sed_v6	20	0	24.39584	0	0.1405405405	2
ART-F	sed_v6	21	0	30.104103	0	0.0324324324	4
ART-F	sed_v6	22	0	28.551187	0	0.0594594595	3
ART-F	sed_v6	23	0	11.444557	0	0.3891891892	1
ART-F	sed_v6	24	0	8.611262	0	0.4675675676	1
ART-F	sed_v6	25	0	5.993774	0.1666666667	0.5594594595	3
ART-F	sed_v6	26	0	20.718211	0	0.1945945946	2
ART-F	sed_v6	27	0	26.722287	0	0.0891891892	1
ART-F	sed_v6	28	0	12.815828	0	0.3837837838	3
ART-F	sed_v6	29	0	31.282792	0	0.0621621622	2
ART-F	sed_v6	30	0	26.50273	0	0.0621621622	1
ART-F	sed_v6	31	0	20.954082	0	0.1702702703	5
ART-F	sed_v6	32	0	26.025134	0	0.1297297297	3
ART-F	sed_v6	33	0	12.357113	0	0.3864864865	1
ART-F	sed_v6	34	0	11.989106	0	0.3864864865	4
ART-F	sed_v6	35	0	24.462978	0	0.1378378378	6
ART-F	sed_v6	36	0	30.964416	0	0.0081081081	1
ART-F	sed_v6	37	0	13.600573	0	0.3351351351	1
ART-F	sed_v6	38	0	31.114382	0	0.0081081081	2
ART-F	sed_v6	39	0	16.803013	0	0.2756756757	4
ART-F	sed_v6	40	0	18.213093	0	0.2783783784	2
ART-F	sed_v6	41	0	16.474144	0	0.2810810811	2
ART-F	sed_v6	42	0	26.728174	0	0.1189189189	1
ART-F	sed_v6	43	0	20.146856	0	0.2162162162	3
ART-F	sed_v6	44	0	22.28868	0	0.1702702703	3
ART-F	sed_v6	45	0	25.960816	0	0.0945945946	1
ART-F	sed_v6	46	0	7.757961	0	0.5216216216	1
ART-F	sed_v6	47	0	29.247358	0	0.0621621622	1
ART-F	sed_v6	48	0	31.402294	0	0.0027027027	1
ART-F	sed_v6	49	0	5.87725	0	0.5675675676	5
ART-F	sed_v6	50	0	32.193222	0	0.0378378378	1
FAST-all	flex_v3	1	1.821341	0.165338	0	0.0119402985	4
FAST-all	flex_v3	2	1.828192	0.173481	0	0.0805970149	1
FAST-all	flex_v3	3	1.836995	0.159387	0	0.028358209	3
FAST-all	flex_v3	4	1.845852	0.101962	0	0.4417910448	1
FAST-all	flex_v3	5	1.803952	0.164607	0	0.0074626866	2
FAST-all	flex_v3	6	1.826427	0.155288	0	0.0611940299	1
FAST-all	flex_v3	7	1.828079	0.107064	0	0.4417910448	1
FAST-all	flex_v3	8	1.833003	0.158072	0	0.0462686567	3
FAST-all	flex_v3	9	1.781523	0.161309	0	0.0074626866	1
FAST-all	flex_v3	10	1.839765	0.162653	0	0.0029850746	6
FAST-all	flex_v3	11	1.827077	0.158237	0	0.052238806	4
FAST-all	flex_v3	12	1.810229	0.108776	0	0.4417910448	1
FAST-all	flex_v3	13	1.890002	0.167716	0	0.0298507463	1
FAST-all	flex_v3	14	1.887043	0.14462	0	0.1970149254	8
FAST-all	flex_v3	15	1.879754	0.155595	0	0.0552238806	1
FAST-all	flex_v3	16	1.832275	0.149663	0	0.1582089552	1
FAST-all	flex_v3	17	1.816938	0.15603	0	0.1134328358	1
FAST-all	flex_v3	18	1.81079	0.162077	0	0.0611940299	1
FAST-all	flex_v3	19	1.844705	0.158905	0	0.0462686567	2
FAST-all	flex_v3	20	1.832883	0.158154	0	0.0805970149	1
FAST-all	flex_v3	21	1.859975	0.104224	0	0.4417910448	1
FAST-all	flex_v3	22	1.84061	0.105154	0	0.4417910448	1
FAST-all	flex_v3	23	1.826859	0.104014	0	0.4417910448	1
FAST-all	flex_v3	24	1.821785	0.152948	0	0.1253731343	2
FAST-all	flex_v3	25	1.807677	0.145825	0	0.1253731343	4
FAST-all	flex_v3	26	1.813507	0.162435	0	0.0343283582	1
FAST-all	flex_v3	27	1.805167	0.150078	0	0.1253731343	2
FAST-all	flex_v3	28	1.821684	0.164034	0	0.0029850746	1
FAST-all	flex_v3	29	1.808471	0.161926	0	0.0014925373	4
FAST-all	flex_v3	30	1.814602	0.102642	0	0.4417910448	1
FAST-all	flex_v3	31	1.808828	0.171008	0	0.0298507463	1
FAST-all	flex_v3	32	1.823708	0.161184	0	0.0656716418	3
FAST-all	flex_v3	33	1.818968	0.162915	0	0.0656716418	2
FAST-all	flex_v3	34	1.83217	0.16379	0	0.028358209	2
FAST-all	flex_v3	35	1.827587	0.160773	0	0.0104477612	1
FAST-all	flex_v3	36	1.801766	0.148775	0	0.1253731343	4
FAST-all	flex_v3	37	1.846014	0.166233	0	0.0089552239	1
FAST-all	flex_v3	38	1.872775	0.110432	0	0.4417910448	1
FAST-all	flex_v3	39	1.841451	0.069907	0	0.7835820896	1
FAST-all	flex_v3	40	1.847078	0.069145	0	0.7835820896	1
FAST-all	flex_v3	41	1.862585	0.15351	0	0.0656716418	3
FAST-all	flex_v3	42	1.912547	0.155279	0	0.028358209	4
FAST-all	flex_v3	43	1.849196	0.163335	0	0.028358209	2
FAST-all	flex_v3	44	1.863027	0.160938	0	0.0298507463	3
FAST-all	flex_v3	45	1.841617	0.130355	0	0.2447761194	2
FAST-all	flex_v3	46	1.837643	0.157548	0	0.052238806	2
FAST-all	flex_v3	47	1.858663	0.105169	0	0.4417910448	1
FAST-all	flex_v3	48	1.86968	0.187792	0	0.0044776119	3
FAST-all	flex_v3	49	1.91926	0.108514	0	0.4417910448	1
FAST-all	flex_v3	50	1.887663	0.170086	0	0.0074626866	1
FAST-all	grep_v3	1	1.05781	0.245622	0	0	1
FAST-all	grep_v3	2	1.076233	0.14728	0	0.4165636588	1
FAST-all	grep_v3	3	1.058655	0.240152	0	0.0012360939	1
FAST-all	grep_v3	4	1.088958	0.046761	0.125	0.9505562423	1
FAST-all	grep_v3	5	1.089918	0.254175	0	0	1
FAST-all	grep_v3	6	1.085904	0.167988	0	0.3658838072	3
FAST-all	grep_v3	7	1.096549	0.214709	0	0.1124845488	1
FAST-all	grep_v3	8	1.108163	0.171374	0	0.3658838072	1
FAST-all	grep_v3	9	1.103629	0.04654	0.125	0.9505562423	1
FAST-all	grep_v3	10	1.103823	0.126931	0	0.6007416564	1
FAST-all	grep_v3	11	1.092018	0.208654	0	0.1446229913	1
FAST-all	grep_v3	12	1.092062	0.178265	0	0.3127317676	1
FAST-all	grep_v3	13	1.07737	0.198194	0	0.196538937	1
FAST-all	grep_v3	14	1.079389	0.173191	0	0.325092707	1
FAST-all	grep_v3	15	1.0664	0.238333	0	0.0185414091	3
FAST-all	grep_v3	16	1.064888	0.23241	0	0	1
FAST-all	grep_v3	17	1.079366	0.128945	0	0.5772558714	1
FAST-all	grep_v3	18	1.080615	0.229864	0	0.0469715698	1
FAST-all	grep_v3	19	1.090816	0.198115	0	0.196538937	1
FAST-all	grep_v3	20	1.070445	0.171346	0	0.3090234858	1
FAST-all	grep_v3	21	1.072953	0.217828	0	0.1483312732	1
FAST-all	grep_v3	22	1.059968	0.19281	0	0.2200247219	1
FAST-all	grep_v3	23	1.06863	0.191167	0	0.2051915946	1
FAST-all	grep_v3	24	1.072411	0.21147	0	0.1322620519	1
FAST-all	grep_v3	25	1.052261	0.225387	0	0.0457354759	1
FAST-all	grep_v3	26	1.076321	0.220269	0	0.1409147095	1
FAST-all	grep_v3	27	1.087797	0.182516	0	0.3349814586	1
FAST-all	grep_v3	28	1.069638	0.253982	0	0	5
FAST-all	grep_v3	29	1.086088	0.134027	0	0.5772558714	1
FAST-all	grep_v3	30	1.073451	0.24819	0	0	5
FAST-all	grep_v3	31	1.045837	0.199406	0	0.1940667491	1
FAST-all	grep_v3	32	1.065978	0.042561	0.625	0.9864029666	1
FAST-all	grep_v3	33	1.07013	0.202427	0	0.1446229913	1
FAST-all	grep_v3	34	1.066419	0.167458	0	0.3658838072	1
FAST-all	grep_v3	35	1.058343	0.22094	0	0.0766378245	1
FAST-all	grep_v3	36	1.055991	0.238938	0	0	4
FAST-all	grep_v3	37	1.054328	0.20259	0	0.1458590853	1
FAST-all	grep_v3	38	1.075247	0.230831	0	0.0420271941	1
FAST-all	grep_v3	39	1.064528	0.24353	0	0	1
FAST-all	grep_v3	40	1.047088	0.168966	0	0.3362175525	1
FAST-all	grep_v3	41	1.082254	0.200934	0	0.2113720643	1
FAST-all	grep_v3	42	1.132832	0.196683	0	0.2088998764	1
FAST-all	grep_v3	43	1.101412	0.244836	0	0	1
FAST-all	grep_v3	44	1.088795	0.217503	0	0.1063040791	1
FAST-all	grep_v3	45	1.096708	0.240826	0	0.0395550062	1
FAST-all	grep_v3	46	1.089874	0.261435	0	0	5
FAST-all	grep_v3	47	1.090485	0.087072	0.125	0.7972805933	2
FAST-all	grep_v3	48	1.092107	0.251686	0	0	1
FAST-all	grep_v3	49	1.072885	0.215981	0	0.0927070457	1
FAST-all	grep_v3	50	1.068493	0.251485	0	0	1
FAST-all	gzip_v1	1	0.251372	0.012737	0	0.8037383178	1
FAST-all	gzip_v1	2	0.251536	0.011832	0.1428571429	0.808411215	1
FAST-all	gzip_v1	3	0.255142	0.011446	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	4	0.256886	0.022785	0	0.0981308411	1
FAST-all	gzip_v1	5	0.253779	0.011742	0.1428571429	0.808411215	1
FAST-all	gzip_v1	6	0.255726	0.02397	0	0.0420560748	1
FAST-all	gzip_v1	7	0.256915	0.011145	0.1428571429	0.808411215	1
FAST-all	gzip_v1	8	0.252281	0.011702	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	9	0.251377	0.010887	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	10	0.255537	0.011878	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	11	0.250056	0.011058	0.1428571429	0.8130841121	1
FAST-all	gzip_v1	12	0.257178	0.011494	0.1428571429	0.8224299065	1
FAST-all	gzip_v1	13	0.25063	0.010426	0.1428571429	0.8271028037	1
FAST-all	gzip_v1	14	0.252732	0.011558	0.1428571429	0.8037383178	2
FAST-all	gzip_v1	15	0.25382	0.011727	0	0.808411215	1
FAST-all	gzip_v1	16	0.250255	0.010835	0.1428571429	0.8224299065	1
FAST-all	gzip_v1	17	0.254926	0.011929	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	18	0.253728	0.011945	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	19	0.25503	0.012037	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	20	0.254734	0.011017	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	21	0.258438	0.012358	0.1428571429	0.8224299065	1
FAST-all	gzip_v1	22	0.254465	0.023461	0	0.0327102804	1
FAST-all	gzip_v1	23	0.25213	0.022175	0	0.0747663551	1
FAST-all	gzip_v1	24	0.256315	0.011883	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	25	0.254208	0.010823	0.1428571429	0.808411215	1
FAST-all	gzip_v1	26	0.256686	0.010902	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	27	0.258034	0.010802	0.1428571429	0.808411215	1
FAST-all	gzip_v1	28	0.256797	0.011808	0.1428571429	0.8224299065	1
FAST-all	gzip_v1	29	0.257131	0.011035	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	30	0.256571	0.021155	0	0.1542056075	1
FAST-all	gzip_v1	31	0.253308	0.011699	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	32	0.256327	0.011797	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	33	0.249959	0.011706	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	34	0.254323	0.020422	0.1428571429	0.1121495327	1
FAST-all	gzip_v1	35	0.255799	0.021164	0	0.0887850467	1
FAST-all	gzip_v1	36	0.251648	0.011233	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	37	0.252886	0.011173	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	38	0.251136	0.011717	0.1428571429	0.808411215	1
FAST-all	gzip_v1	39	0.252651	0.011311	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	40	0.253518	0.011231	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	41	0.252154	0.024011	0	0.0373831776	2
FAST-all	gzip_v1	42	0.260256	0.011702	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	43	0.252034	0.011629	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	44	0.253076	0.011864	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	45	0.252805	0.010872	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	46	0.259208	0.020323	0	0.1542056075	1
FAST-all	gzip_v1	47	0.263694	0.022853	0	0.0093457944	2
FAST-all	gzip_v1	48	0.253401	0.011684	0.1428571429	0.8037383178	1
FAST-all	gzip_v1	49	0.261177	0.012608	0.1428571429	0.808411215	1
FAST-all	gzip_v1	50	0.255282	0.01118	0.1428571429	0.8037383178	1
FAST-all	make_v1	1	4.70491	0.080476	0.6842105263	0.8285714286	1
FAST-all	make_v1	2	4.63599	0.048305	0.6842105263	0.944	1
FAST-all	make_v1	3	4.707904	0.158873	0.5263157895	0.5051428571	2
FAST-all	make_v1	4	4.694658	0.266992	0	0.0297142857	2
FAST-all	make_v1	5	4.680466	0.059419	0	0.9611428571	3
FAST-all	make_v1	6	4.619286	0.164067	0	0.504	1
FAST-all	make_v1	7	4.764473	0.127775	0.5263157895	0.6514285714	1
FAST-all	make_v1	8	4.662606	0.166352	0.5263157895	0.5051428571	2
FAST-all	make_v1	9	4.778071	0.058673	0	0.9611428571	1
FAST-all	make_v1	10	4.766451	0.248535	0	0.2068571429	1
FAST-all	make_v1	11	5.058129	0.051294	0.6842105263	0.944	1
FAST-all	make_v1	12	5.054981	0.141361	0.5263157895	0.6514285714	2
FAST-all	make_v1	13	5.032284	0.062172	0	0.9611428571	1
FAST-all	make_v1	14	5.140026	0.286172	0	0.0251428571	2
FAST-all	make_v1	15	4.885456	0.13524	0.5263157895	0.6514285714	1
FAST-all	make_v1	16	5.112243	0.18582	0.5263157895	0.5051428571	1
FAST-all	make_v1	17	5.345754	0.081021	0	0.9188571429	1
FAST-all	make_v1	18	5.050511	0.134373	0.5263157895	0.6514285714	3
FAST-all	make_v1	19	4.821284	0.060617	0	0.9611428571	3
FAST-all	make_v1	20	5.20568	0.138824	0.5263157895	0.6514285714	1
FAST-all	make_v1	21	5.061871	0.203313	0.5263157895	0.3588571429	4
FAST-all	make_v1	22	5.218133	0.062252	0	0.9611428571	1
FAST-all	make_v1	23	5.12885	0.181571	0	0.504	3
FAST-all	make_v1	24	5.010672	0.062449	0	0.968	1
FAST-all	make_v1	25	4.957137	0.241196	0	0.2068571429	5
FAST-all	make_v1	26	4.937137	0.30077	0	0.0205714286	2
FAST-all	make_v1	27	5.041899	0.186884	0.5263157895	0.5234285714	1
FAST-all	make_v1	28	4.962135	0.207327	0	0.3577142857	4
FAST-all	make_v1	29	5.0255	0.075184	0	0.9565714286	4
FAST-all	make_v1	30	4.982666	0.054554	0.6842105263	0.944	2
FAST-all	make_v1	31	4.825049	0.049889	0.6842105263	0.944	1
FAST-all	make_v1	32	4.804074	0.143941	0.5263157895	0.6514285714	2
FAST-all	make_v1	33	4.921916	0.217016	0	0.28	3
FAST-all	make_v1	34	5.140425	0.238352	0	0.2068571429	4
FAST-all	make_v1	35	5.390203	0.062349	0	0.9611428571	1
FAST-all	make_v1	36	5.129789	0.052951	0.6842105263	0.9611428571	3
FAST-all	make_v1	37	5.036634	0.07479	0.6842105263	0.9657142857	1
FAST-all	make_v1	38	5.291448	0.056659	0.6842105263	0.9542857143	1
FAST-all	make_v1	39	4.897492	0.06081	0	0.968	2
FAST-all	make_v1	40	4.995488	0.222668	0	0.2068571429	1
FAST-all	make_v1	41	5.033224	0.058139	0.7368421053	0.96	4
FAST-all	make_v1	42	5.215286	0.064198	0	0.9611428571	1
FAST-all	make_v1	43	5.059872	0.124065	0.5263157895	0.6514285714	4
FAST-all	make_v1	44	5.104985	0.174187	0.5263157895	0.5051428571	2
FAST-all	make_v1	45	5.017231	0.06764	0.6842105263	0.9657142857	1
FAST-all	make_v1	46	5.031162	0.202507	0.5263157895	0.3588571429	5
FAST-all	make_v1	47	5.155384	0.057024	0.6842105263	0.9565714286	1
FAST-all	make_v1	48	5.24892	0.200226	0	0.3577142857	5
FAST-all	make_v1	49	4.936404	0.055633	0.6842105263	0.9394285714	2
FAST-all	make_v1	50	4.860321	0.058843	0	0.9611428571	4
FAST-all	sed_v6	1	0.90936	0.029777	0	0.8783783784	4
FAST-all	sed_v6	2	0.919401	0.032762	0	0.8648648649	3
FAST-all	sed_v6	3	0.917499	0.025198	0.3333333333	0.9027027027	1
FAST-all	sed_v6	4	0.91868	0.030864	0	0.8810810811	4
FAST-all	sed_v6	5	0.907948	0.035755	0	0.8648648649	4
FAST-all	sed_v6	6	0.929657	0.03308	0	0.8756756757	4
FAST-all	sed_v6	7	0.921045	0.028867	0.1666666667	0.8864864865	4
FAST-all	sed_v6	8	0.912877	0.047757	0	0.3918918919	1
FAST-all	sed_v6	9	0.915968	0.024863	0.1666666667	0.8810810811	3
FAST-all	sed_v6	10	0.910983	0.025476	0	0.8864864865	2
FAST-all	sed_v6	11	0.928015	0.064752	0	0.0189189189	1
FAST-all	sed_v6	12	0.923045	0.024154	0.1666666667	0.9027027027	1
FAST-all	sed_v6	13	0.907456	0.030746	0	0.872972973	3
FAST-all	sed_v6	14	0.910381	0.025754	0.3333333333	0.9243243243	1
FAST-all	sed_v6	15	0.908993	0.028031	0	0.8675675676	3
FAST-all	sed_v6	16	0.919969	0.029548	0	0.872972973	4
FAST-all	sed_v6	17	0.928354	0.029258	0	0.8918918919	2
FAST-all	sed_v6	18	0.933156	0.031078	0	0.8621621622	3
FAST-all	sed_v6	19	0.93634	0.029845	0	0.8783783784	4
FAST-all	sed_v6	20	1.005968	0.02653	0.1666666667	0.9081081081	1
FAST-all	sed_v6	21	1.007978	0.029035	0.3333333333	0.9027027027	1
FAST-all	sed_v6	22	0.981713	0.039519	0.1666666667	0.6405405405	1
FAST-all	sed_v6	23	0.914036	0.022711	0.1666666667	0.9135135135	1
FAST-all	sed_v6	24	0.936238	0.028724	0	0.872972973	5
FAST-all	sed_v6	25	0.967929	0.032442	0	0.8648648649	3
FAST-all	sed_v6	26	0.921253	0.026493	0.3333333333	0.9216216216	1
FAST-all	sed_v6	27	0.911238	0.037763	0	0.7216216216	1
FAST-all	sed_v6	28	0.971225	0.03288	0.1666666667	0.7864864865	2
FAST-all	sed_v6	29	0.905356	0.024034	0	0.8945945946	1
FAST-all	sed_v6	30	0.89938	0.02811	0.1666666667	0.8891891892	3
FAST-all	sed_v6	31	0.920475	0.02902	0.1666666667	0.8837837838	3
FAST-all	sed_v6	32	0.910511	0.022951	0.1666666667	0.9108108108	1
FAST-all	sed_v6	33	0.877837	0.038561	0	0.572972973	1
FAST-all	sed_v6	34	0.864683	0.022627	0.1666666667	0.9108108108	1
FAST-all	sed_v6	35	0.904504	0.026062	0.3333333333	0.9324324324	1
FAST-all	sed_v6	36	0.903325	0.02494	0.1666666667	0.8891891892	1
FAST-all	sed_v6	37	0.919382	0.02967	0	0.8648648649	3
FAST-all	sed_v6	38	0.904782	0.027663	0.3333333333	0.9324324324	1
FAST-all	sed_v6	39	0.920261	0.030663	0.1666666667	0.7351351351	2
FAST-all	sed_v6	40	0.919711	0.026291	0	0.8756756757	5
FAST-all	sed_v6	41	0.876654	0.041719	0	0.572972973	1
FAST-all	sed_v6	42	0.899719	0.020904	0.1666666667	0.9108108108	1
FAST-all	sed_v6	43	0.821534	0.023758	0.3333333333	0.9324324324	1
FAST-all	sed_v6	44	0.917732	0.033298	0	0.8648648649	3
FAST-all	sed_v6	45	0.945573	0.024734	0.1666666667	0.9108108108	1
FAST-all	sed_v6	46	0.946073	0.030845	0	0.8810810811	4
FAST-all	sed_v6	47	0.936768	0.045059	0	0.4	1
FAST-all	sed_v6	48	0.919475	0.026901	0	0.8675675676	7
FAST-all	sed_v6	49	0.961888	0.029506	0	0.872972973	3
FAST-all	sed_v6	50	0.919864	0.024162	0.3333333333	0.9027027027	1
FAST-CS	flex_v3	1	0.337454	0.070753	0.1111111111	0.9671641791	1
FAST-CS	flex_v3	2	0.342126	0.05566	0.1111111111	0.9701492537	1
FAST-CS	flex_v3	3	0.415779	0.071002	0.1111111111	0.9641791045	1
FAST-CS	flex_v3	4	0.326336	0.071654	0.1111111111	0.9671641791	4
FAST-CS	flex_v3	5	0.340982	0.073468	0.1111111111	0.9641791045	3
FAST-CS	flex_v3	6	0.314977	0.065958	0.1111111111	0.9686567164	2
FAST-CS	flex_v3	7	0.422433	0.062814	0.1111111111	0.9671641791	2
FAST-CS	flex_v3	8	0.316942	0.064037	0.1111111111	0.971641791	2
FAST-CS	flex_v3	9	0.339182	0.073619	0.1111111111	0.9656716418	2
FAST-CS	flex_v3	10	0.342134	0.068234	0.1111111111	0.9701492537	1
FAST-CS	flex_v3	11	0.458094	0.078061	0	0.9656716418	1
FAST-CS	flex_v3	12	0.37557	0.072098	0.1111111111	0.9656716418	1
FAST-CS	flex_v3	13	0.463214	0.071077	0.1111111111	0.9671641791	2
FAST-CS	flex_v3	14	0.472927	0.067553	0.1111111111	0.9746268657	2
FAST-CS	flex_v3	15	0.338517	0.066204	0.1111111111	0.9701492537	1
FAST-CS	flex_v3	16	0.344561	0.073396	0.1111111111	0.9641791045	1
FAST-CS	flex_v3	17	0.355752	0.074984	0.1111111111	0.9641791045	3
FAST-CS	flex_v3	18	0.351429	0.07127	0	0.9671641791	2
FAST-CS	flex_v3	19	0.354633	0.072633	0.1111111111	0.9656716418	2
FAST-CS	flex_v3	20	0.348209	0.062554	0.1111111111	0.9731343284	1
FAST-CS	flex_v3	21	0.333398	0.053749	0.4444444444	0.9641791045	1
FAST-CS	flex_v3	22	0.331952	0.059924	0.1111111111	0.971641791	1
FAST-CS	flex_v3	23	0.325577	0.068622	0.1111111111	0.9671641791	1
FAST-CS	flex_v3	24	0.348906	0.070846	0.1111111111	0.9656716418	1
FAST-CS	flex_v3	25	0.33163	0.056239	0.1111111111	0.971641791	1
FAST-CS	flex_v3	26	0.336958	0.072817	0.1111111111	0.9656716418	3
FAST-CS	flex_v3	27	0.348498	0.064817	0.4444444444	0.9701492537	3
FAST-CS	flex_v3	28	0.346623	0.06927	0.4444444444	0.9656716418	3
FAST-CS	flex_v3	29	0.349407	0.056244	0.1111111111	0.9701492537	1
FAST-CS	flex_v3	30	0.351725	0.066165	0.1111111111	0.9686567164	2
FAST-CS	flex_v3	31	0.293024	0.059633	0.1111111111	0.9641791045	1
FAST-CS	flex_v3	32	0.307217	0.053972	0.1111111111	0.9731343284	6
FAST-CS	flex_v3	33	0.31289	0.070662	0.1111111111	0.9656716418	1
FAST-CS	flex_v3	34	0.35099	0.066133	0.1111111111	0.9686567164	1
FAST-CS	flex_v3	35	0.348113	0.062331	0.1111111111	0.9701492537	1
FAST-CS	flex_v3	36	0.32968	0.056902	0.1111111111	0.9671641791	3
FAST-CS	flex_v3	37	0.320749	0.061403	0.1111111111	0.9686567164	2
FAST-CS	flex_v3	38	0.393503	0.058926	0.1111111111	0.9656716418	1
FAST-CS	flex_v3	39	0.338363	0.065319	0.1111111111	0.9641791045	1
FAST-CS	flex_v3	40	0.311988	0.070596	0.1111111111	0.9671641791	1
FAST-CS	flex_v3	41	0.341411	0.066605	0	0.9671641791	2
FAST-CS	flex_v3	42	0.349676	0.072151	0.1111111111	0.9626865672	4
FAST-CS	flex_v3	43	0.330663	0.064005	0.1111111111	0.9641791045	1
FAST-CS	flex_v3	44	0.314715	0.065935	0.1111111111	0.9686567164	4
FAST-CS	flex_v3	45	0.325131	0.069738	0.1111111111	0.9671641791	1
FAST-CS	flex_v3	46	0.32439	0.072827	0.1111111111	0.9671641791	1
FAST-CS	flex_v3	47	0.343668	0.073202	0	0.9656716418	2
FAST-CS	flex_v3	48	0.335836	0.062848	0.1111111111	0.971641791	1
FAST-CS	flex_v3	49	0.364546	0.07346	0	0.9641791045	1
FAST-CS	flex_v3	50	0.342151	0.063594	0.4444444444	0.9686567164	1
FAST-CS	grep_v3	1	0.352708	0.04978	0.25	0.9851668727	2
FAST-CS	grep_v3	2	0.343519	0.033082	0.625	0.9925834363	1
FAST-CS	grep_v3	3	0.35209	0.036375	0.25	0.9901112485	1
FAST-CS	grep_v3	4	0.37565	0.043564	0.625	0.9913473424	1
FAST-CS	grep_v3	5	0.357997	0.039827	0.375	0.9888751545	1
FAST-CS	grep_v3	6	0.35185	0.031789	0.375	0.9913473424	1
FAST-CS	grep_v3	7	0.372257	0.03761	0.625	0.9925834363	1
FAST-CS	grep_v3	8	0.388513	0.035302	0.25	0.9888751545	2
FAST-CS	grep_v3	9	0.347647	0.040045	0.375	0.9888751545	1
FAST-CS	grep_v3	10	0.37829	0.043821	0.5	0.9901112485	1
FAST-CS	grep_v3	11	0.353811	0.037958	0.5	0.9913473424	1
FAST-CS	grep_v3	12	0.393546	0.048031	0.25	0.9876390606	1
FAST-CS	grep_v3	13	0.357448	0.04702	0.25	0.9876390606	1
FAST-CS	grep_v3	14	0.344088	0.038425	0.25	0.9913473424	1
FAST-CS	grep_v3	15	0.344931	0.045943	0.375	0.9876390606	1
FAST-CS	grep_v3	16	0.372729	0.036499	0.5	0.9901112485	1
FAST-CS	grep_v3	17	0.355989	0.040052	0.5	0.9913473424	1
FAST-CS	grep_v3	18	0.378776	0.038309	0.625	0.9901112485	2
