Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
ART-F	time_v1	40	0	21.098247	0	0.0081967213	5
ART-F	time_v1	41	0	20.938096	0	0	45
ART-F	time_v1	42	0	20.571076	0	0	55
ART-F	time_v1	43	0	20.679736	0	0.0081967213	3
ART-F	time_v1	44	0	20.626919	0	0	79
ART-F	time_v1	45	0	21.575605	0	0	19
ART-F	time_v1	46	0	20.365469	0	0	14
ART-F	time_v1	47	0	20.953442	0	0	1
ART-F	time_v1	48	0	20.746399	0	0.0081967213	103
ART-F	time_v1	49	0	20.689599	0	0.0081967213	105
ART-F	time_v1	50	0	20.88779	0	0	122
FAST-all	chart_v1	1	36.376312	0.792158	0	0.0028169014	122
FAST-all	chart_v1	2	36.688807	0.740338	0	0.0788732394	234
FAST-all	chart_v1	3	40.099961	0.778304	0	0.0056338028	297
FAST-all	chart_v1	4	36.817057	0.769145	0	0	43
FAST-all	chart_v1	5	38.561457	1.072569	0	0.0788732394	318
FAST-all	chart_v1	6	37.673364	0.700378	0	0.0056338028	313
FAST-all	chart_v1	7	40.993781	0.724131	0	0.0704225352	328
FAST-all	chart_v1	8	36.381828	0.72439	0	0	117
FAST-all	chart_v1	9	36.019095	0.667955	0	0.0676056338	280
FAST-all	chart_v1	10	36.359529	0.670758	0	0.014084507	262
FAST-all	chart_v1	11	37.953204	1.165803	0	0.0732394366	313
FAST-all	chart_v1	12	39.870443	0.760683	0	0.0676056338	304
FAST-all	chart_v1	13	37.42888	0.731075	0	0.0845070423	296
FAST-all	chart_v1	14	39.948513	0.649393	0	0.1070422535	137
FAST-all	chart_v1	15	39.710301	0.628156	0	0.0676056338	316
FAST-all	chart_v1	16	37.32878	0.713154	0	0.0676056338	323
FAST-all	chart_v1	17	36.606094	0.693843	0	0	197
FAST-all	chart_v1	18	36.538174	0.562792	0	0.0056338028	133
FAST-all	chart_v1	19	38.481812	0.731904	0	0.0732394366	320
FAST-all	chart_v1	20	37.094241	0.756159	0	0.0732394366	261
FAST-all	chart_v1	21	36.416173	0.659566	0	0.0788732394	272
FAST-all	chart_v1	22	36.474646	0.66387	0	0.0676056338	302
FAST-all	chart_v1	23	36.213478	0.758584	0	0.0704225352	283
FAST-all	chart_v1	24	36.7032	0.705615	0	0.0788732394	275
FAST-all	chart_v1	25	36.816709	0.809968	0	0.0676056338	277
FAST-all	chart_v1	26	36.704852	0.670696	0	0.0112676056	184
FAST-all	chart_v1	27	37.023192	0.806505	0	0.0676056338	272
FAST-all	chart_v1	28	38.871323	0.859324	0	0.0676056338	309
FAST-all	chart_v1	29	41.188789	0.750437	0	0.0647887324	281
FAST-all	chart_v1	30	40.914032	0.87643	0	0.076056338	262
FAST-all	chart_v1	31	39.51772	0.757542	0	0.0676056338	309
FAST-all	chart_v1	32	39.846858	0.744239	0	0.0676056338	303
FAST-all	chart_v1	33	36.469086	0.657298	0	0.0676056338	306
FAST-all	chart_v1	34	37.18474	0.694586	0	0.076056338	236
FAST-all	chart_v1	35	35.955999	0.70008	0	0	140
FAST-all	chart_v1	36	36.427136	0.801602	0	0.0676056338	271
FAST-all	chart_v1	37	37.158765	0.827972	0	0.0676056338	328
FAST-all	chart_v1	38	38.807236	0.889466	0	0.0676056338	300
FAST-all	chart_v1	39	36.413788	0.914603	0	0.0732394366	100
FAST-all	chart_v1	40	39.856026	0.803846	0	0.0676056338	262
FAST-all	chart_v1	41	36.912507	0.844688	0	0.0676056338	289
FAST-all	chart_v1	42	37.435387	0.908759	0	0.0676056338	279
FAST-all	chart_v1	43	39.611902	0.817512	0	0.061971831	301
FAST-all	chart_v1	44	42.797534	0.815856	0	0.0732394366	295
FAST-all	chart_v1	45	41.222268	0.830188	0	0.076056338	279
FAST-all	chart_v1	46	37.191195	0.757915	0	0.0084507042	234
FAST-all	chart_v1	47	37.310518	0.658723	0	0.0056338028	71
FAST-all	chart_v1	48	39.941599	0.794084	0	0.0676056338	246
FAST-all	chart_v1	49	36.703952	0.735489	0	0.0732394366	239
FAST-all	chart_v1	50	36.892415	0.691594	0	0.0028169014	337
FAST-all	closure_v1	1	30.025748	0.8857	0	0	12
FAST-all	closure_v1	2	28.980297	0.906412	0	0	46
FAST-all	closure_v1	3	30.674503	0.996435	0	0	23
FAST-all	closure_v1	4	29.436512	0.770485	0	0.0368663594	16
FAST-all	closure_v1	5	28.84585	0.656896	0	0.0414746544	6
FAST-all	closure_v1	6	28.842318	0.947633	0	0	94
FAST-all	closure_v1	7	28.540941	0.62676	0	0	18
FAST-all	closure_v1	8	29.384418	0.813332	0	0	14
FAST-all	closure_v1	9	29.447142	0.671173	0	0	31
FAST-all	closure_v1	10	31.547308	0.870781	0	0	29
FAST-all	closure_v1	11	31.210592	0.967958	0	0.0092165899	35
FAST-all	closure_v1	12	29.305385	1.002254	0	0.0092165899	81
FAST-all	closure_v1	13	28.158322	0.732342	0	0	49
FAST-all	closure_v1	14	29.487512	0.718817	0	0	23
FAST-all	closure_v1	15	25.956075	0.545695	0	0	26
FAST-all	closure_v1	16	27.000736	0.573703	0	0	31
FAST-all	closure_v1	17	24.733726	0.648434	0	0	39
FAST-all	closure_v1	18	24.213031	0.822776	0	0	7
FAST-all	closure_v1	19	22.560074	0.608174	0	0	5
FAST-all	closure_v1	20	20.773143	0.833054	0	0	31
FAST-all	closure_v1	21	21.019559	0.805884	0	0	59
FAST-all	closure_v1	22	20.758599	0.530298	0	0	38
FAST-all	closure_v1	23	21.170547	0.567356	0	0	78
FAST-all	closure_v1	24	20.697743	0.627274	0	0	100
FAST-all	closure_v1	25	20.856866	0.772171	0	0	136
FAST-all	closure_v1	26	20.883238	0.362345	0	0.0276497696	178
FAST-all	closure_v1	27	20.837865	0.60471	0	0	5
FAST-all	closure_v1	28	20.799314	0.607528	0	0.0092165899	43
FAST-all	closure_v1	29	20.708034	0.5791	0	0.0552995392	6
FAST-all	closure_v1	30	20.690036	0.387668	0	0	43
FAST-all	closure_v1	31	20.993266	0.639017	0	0	38
FAST-all	closure_v1	32	20.997949	0.586057	0	0.0552995392	8
FAST-all	closure_v1	33	20.805023	0.495312	0	0	159
FAST-all	closure_v1	34	20.813537	0.579713	0	0	146
FAST-all	closure_v1	35	20.836519	0.610957	0	0	45
FAST-all	closure_v1	36	20.812743	0.451595	0	0	92
FAST-all	closure_v1	37	20.977418	0.526479	0	0	4
FAST-all	closure_v1	38	20.82432	0.597984	0	0	54
FAST-all	closure_v1	39	20.916466	0.569896	0	0	92
FAST-all	closure_v1	40	20.851941	0.652346	0	0	40
FAST-all	closure_v1	41	20.85174	0.62138	0	0	162
FAST-all	closure_v1	42	20.734007	0.624625	0	0	23
FAST-all	closure_v1	43	21.02244	0.603837	0	0	46
FAST-all	closure_v1	44	20.953974	0.496617	0	0	54
FAST-all	closure_v1	45	20.965963	0.624803	0	0.0368663594	6
FAST-all	closure_v1	46	20.812069	0.341388	0	0.0230414747	104
FAST-all	closure_v1	47	20.871342	0.795777	0	0	53
FAST-all	closure_v1	48	20.884153	0.641863	0	0.0414746544	21
FAST-all	closure_v1	49	20.764593	0.756794	0	0	86
FAST-all	closure_v1	50	20.770993	0.818276	0	0	30
FAST-all	lang_v1	1	12.052599	0.096778	0	0.0818181818	71
FAST-all	lang_v1	2	12.529677	0.106615	0	0.0818181818	81
FAST-all	lang_v1	3	12.441449	0.111006	0	0.0181818182	85
FAST-all	lang_v1	4	12.364285	0.107751	0	0.0454545455	64
FAST-all	lang_v1	5	12.620617	0.118699	0	0.0272727273	30
FAST-all	lang_v1	6	12.261651	0.109018	0	0.0181818182	13
FAST-all	lang_v1	7	12.331333	0.109488	0	0.0090909091	107
FAST-all	lang_v1	8	12.795574	0.09282	0	0.0909090909	31
FAST-all	lang_v1	9	12.421165	0.11296	0	0.0818181818	44
FAST-all	lang_v1	10	12.390182	0.09814	0	0.0818181818	75
FAST-all	lang_v1	11	12.133521	0.101141	0	0.0090909091	63
FAST-all	lang_v1	12	12.826138	0.094989	0	0.0909090909	54
FAST-all	lang_v1	13	12.080993	0.10241	0	0.0545454545	29
FAST-all	lang_v1	14	12.395196	0.112831	0	0.0181818182	10
FAST-all	lang_v1	15	12.493883	0.108889	0	0.0636363636	89
FAST-all	lang_v1	16	12.584603	0.094067	0	0.0818181818	63
FAST-all	lang_v1	17	12.040999	0.107972	0	0.0727272727	97
FAST-all	lang_v1	18	12.386158	0.098473	0	0.0818181818	94
FAST-all	lang_v1	19	12.50729	0.109221	0	0.0636363636	73
FAST-all	lang_v1	20	12.765648	0.111539	0	0.0454545455	91
FAST-all	lang_v1	21	12.398266	0.092114	0	0.0454545455	24
FAST-all	lang_v1	22	12.006602	0.108784	0	0.0181818182	50
FAST-all	lang_v1	23	11.787037	0.091755	0	0.0818181818	17
FAST-all	lang_v1	24	12.086528	0.098536	0	0.0818181818	63
FAST-all	lang_v1	25	12.407048	0.098296	0	0.0727272727	92
FAST-all	lang_v1	26	11.920205	0.109247	0	0.0181818182	83
FAST-all	lang_v1	27	12.420506	0.103607	0	0.0636363636	29
FAST-all	lang_v1	28	12.587206	0.101625	0	0.0545454545	22
FAST-all	lang_v1	29	12.392341	0.104316	0	0.0181818182	9
FAST-all	lang_v1	30	12.199337	0.109287	0	0.0636363636	47
FAST-all	lang_v1	31	11.932395	0.128474	0	0	108
FAST-all	lang_v1	32	11.795335	0.091273	0	0.0363636364	3
FAST-all	lang_v1	33	12.423708	0.10783	0	0.0181818182	102
FAST-all	lang_v1	34	12.180589	0.104849	0	0	106
FAST-all	lang_v1	35	12.234225	0.091138	0	0.1363636364	8
FAST-all	lang_v1	36	12.215204	0.100629	0	0.0272727273	10
FAST-all	lang_v1	37	12.858596	0.091328	0	0.0727272727	99
FAST-all	lang_v1	38	12.287492	0.107568	0	0.0454545455	38
FAST-all	lang_v1	39	13.291599	0.101453	0	0.1	77
FAST-all	lang_v1	40	12.888196	0.089379	0	0.1363636364	11
FAST-all	lang_v1	41	13.149826	0.112124	0	0.0272727273	16
FAST-all	lang_v1	42	12.509959	0.094961	0	0.0636363636	23
FAST-all	lang_v1	43	12.277844	0.107108	0	0.0090909091	98
FAST-all	lang_v1	44	12.906761	0.103164	0	0.1363636364	38
FAST-all	lang_v1	45	12.367877	0.098827	0	0.0818181818	4
FAST-all	lang_v1	46	12.697373	0.108647	0	0.0636363636	37
FAST-all	lang_v1	47	12.957748	0.102712	0	0.0909090909	58
FAST-all	lang_v1	48	12.746272	0.112536	0	0.0909090909	20
FAST-all	lang_v1	49	12.398864	0.103972	0	0.0090909091	51
FAST-all	lang_v1	50	12.09623	0.096704	0	0.0545454545	77
FAST-all	math_v1	1	44.455123	0.80099	0	0.1171875	109
FAST-all	math_v1	2	44.833811	0.80021	0	0.1276041667	118
FAST-all	math_v1	3	40.252553	0.853401	0	0.1015625	69
FAST-all	math_v1	4	41.285935	0.78357	0	0.1171875	181
FAST-all	math_v1	5	43.167256	0.766221	0	0.1171875	10
FAST-all	math_v1	6	42.350768	0.840797	0	0.1197916667	56
FAST-all	math_v1	7	40.770329	0.726898	0	0.1197916667	173
FAST-all	math_v1	8	42.598174	0.845694	0	0.1015625	98
FAST-all	math_v1	9	40.586895	0.793024	0	0.1432291667	6
FAST-all	math_v1	10	41.090648	0.885462	0	0.1692708333	252
FAST-all	math_v1	11	41.978399	0.986771	0	0.0625	304
FAST-all	math_v1	12	39.549133	0.752499	0	0.1171875	62
FAST-all	math_v1	13	44.053081	0.760652	0	0.1223958333	43
FAST-all	math_v1	14	41.267173	0.793167	0	0.1067708333	74
FAST-all	math_v1	15	41.435603	0.77299	0	0.1197916667	161
FAST-all	math_v1	16	42.274683	0.754449	0	0.1119791667	181
FAST-all	math_v1	17	41.393071	0.714591	0	0.1171875	231
FAST-all	math_v1	18	39.752359	0.750321	0	0.109375	234
FAST-all	math_v1	19	40.152581	0.731733	0	0.1171875	64
FAST-all	math_v1	20	42.315419	0.960327	0	0.1145833333	24
FAST-all	math_v1	21	41.156688	0.75915	0	0.1302083333	166
FAST-all	math_v1	22	44.243977	1.013885	0	0.1041666667	120
FAST-all	math_v1	23	40.223332	0.794509	0	0.109375	87
FAST-all	math_v1	24	43.250392	0.779301	0	0.1119791667	100
FAST-all	math_v1	25	41.266634	0.737178	0	0.1302083333	107
FAST-all	math_v1	26	42.21199	0.979196	0	0.140625	14
FAST-all	math_v1	27	42.868615	0.765576	0	0.1536458333	87
FAST-all	math_v1	28	36.58672	0.632119	0	0.1067708333	22
FAST-all	math_v1	29	35.298998	0.68958	0	0.1614583333	221
FAST-all	math_v1	30	33.940015	0.648482	0	0.1119791667	82
FAST-all	math_v1	31	30.208808	0.63981	0	0.1458333333	38
FAST-all	math_v1	32	29.624938	0.563687	0	0.125	168
FAST-all	math_v1	33	30.032195	0.641676	0	0.1223958333	28
FAST-all	math_v1	34	29.782623	0.624204	0	0.1145833333	117
FAST-all	math_v1	35	29.718938	0.676532	0	0.1380208333	90
FAST-all	math_v1	36	29.634051	0.652438	0	0.1328125	313
FAST-all	math_v1	37	29.506941	0.571151	0	0.1067708333	75
FAST-all	math_v1	38	29.581035	0.522549	0	0.1015625	33
FAST-all	math_v1	39	29.437631	0.565786	0	0.1276041667	99
FAST-all	math_v1	40	29.359649	0.573416	0	0.140625	38
FAST-all	math_v1	41	29.341615	0.568688	0	0.09375	32
FAST-all	math_v1	42	29.616837	0.600304	0	0.1614583333	167
FAST-all	math_v1	43	29.435921	0.555168	0	0.125	7
FAST-all	math_v1	44	31.032437	0.596193	0	0.1197916667	73
FAST-all	math_v1	45	29.515675	0.549962	0	0.1302083333	120
FAST-all	math_v1	46	29.443345	0.522072	0	0.125	95
FAST-all	math_v1	47	29.469194	0.551399	0	0.1614583333	30
FAST-all	math_v1	48	29.571113	0.601364	0	0.1171875	131
FAST-all	math_v1	49	29.654238	0.56162	0	0.1171875	170
FAST-all	math_v1	50	29.591131	0.539917	0	0.1380208333	18
FAST-all	time_v1	1	15.540256	0.084624	0	0	60
FAST-all	time_v1	2	15.609132	0.072546	0	0.0081967213	100
FAST-all	time_v1	3	15.570025	0.094507	0	0	79
FAST-all	time_v1	4	15.496457	0.088174	0	0	22
FAST-all	time_v1	5	15.180738	0.077413	0	0	6
FAST-all	time_v1	6	15.755547	0.092143	0	0	80
FAST-all	time_v1	7	14.642419	0.106832	0	0.1557377049	19
FAST-all	time_v1	8	15.29334	0.062339	0	0.0081967213	32
FAST-all	time_v1	9	15.237602	0.08454	0	0	20
FAST-all	time_v1	10	15.490531	0.080251	0	0.1475409836	9
FAST-all	time_v1	11	15.479557	0.071903	0	0.106557377	53
FAST-all	time_v1	12	15.216003	0.088583	0	0.0983606557	34
FAST-all	time_v1	13	15.648519	0.09251	0	0.0163934426	73
FAST-all	time_v1	14	15.731473	0.088122	0	0.1393442623	58
FAST-all	time_v1	15	15.294905	0.089775	0	0.1393442623	14
FAST-all	time_v1	16	15.293966	0.090383	0	0.1393442623	45
FAST-all	time_v1	17	14.97293	0.073126	0	0.1475409836	22
FAST-all	time_v1	18	15.725153	0.09029	0	0.1393442623	50
FAST-all	time_v1	19	14.615598	0.05713	0	0.0081967213	32
FAST-all	time_v1	20	15.496022	0.081076	0	0.1393442623	33
FAST-all	time_v1	21	14.803765	0.067687	0	0.0819672131	18
FAST-all	time_v1	22	14.01401	0.070493	0	0.0081967213	29
FAST-all	time_v1	23	14.095716	0.106314	0	0.1557377049	49
FAST-all	time_v1	24	14.224996	0.081525	0	0.0081967213	120
FAST-all	time_v1	25	15.199527	0.094628	0	0.106557377	27
FAST-all	time_v1	26	15.358932	0.080194	0	0.0737704918	8
FAST-all	time_v1	27	15.252935	0.084814	0	0.1475409836	45
FAST-all	time_v1	28	15.321685	0.089009	0	0.0081967213	39
FAST-all	time_v1	29	15.511912	0.085124	0	0.0819672131	4
FAST-all	time_v1	30	15.050706	0.072332	0	0	47
FAST-all	time_v1	31	15.512671	0.083668	0	0.0737704918	53
FAST-all	time_v1	32	15.30426	0.070252	0	0	98
FAST-all	time_v1	33	15.137642	0.070573	0	0.0163934426	93
FAST-all	time_v1	34	15.060934	0.079869	0	0.131147541	48
FAST-all	time_v1	35	15.342967	0.062619	0	0	44
FAST-all	time_v1	36	15.736139	0.074916	0	0.0737704918	43
FAST-all	time_v1	37	15.930613	0.068872	0	0	91
FAST-all	time_v1	38	15.947093	0.082523	0	0.1393442623	26
FAST-all	time_v1	39	15.180633	0.069806	0	0.131147541	11
FAST-all	time_v1	40	15.074421	0.088895	0	0.131147541	31
FAST-all	time_v1	41	15.487841	0.083599	0	0.0081967213	121
FAST-all	time_v1	42	15.378782	0.116539	0	0.0983606557	34
FAST-all	time_v1	43	15.417325	0.082491	0	0.0081967213	38
FAST-all	time_v1	44	15.451043	0.066852	0	0	86
FAST-all	time_v1	45	15.522361	0.073076	0	0	93
FAST-all	time_v1	46	15.442022	0.075355	0	0	104
FAST-all	time_v1	47	15.144354	0.085229	0	0.1475409836	81
FAST-all	time_v1	48	15.336322	0.060629	0	0.0081967213	66
FAST-all	time_v1	49	15.170482	0.072396	0	0	20
FAST-all	time_v1	50	15.037329	0.082474	0	0.0081967213	84
FAST-CS	chart_v1	1	0.73967	1.045234	0	0.1915492958	149
FAST-CS	chart_v1	2	0.740795	1.119331	0	0.2112676056	194
FAST-CS	chart_v1	3	0.663844	1.053566	0	0.2197183099	67
FAST-CS	chart_v1	4	0.817715	0.97986	0	0.2394366197	57
FAST-CS	chart_v1	5	0.705957	1.230291	0	0.2112676056	79
FAST-CS	chart_v1	6	0.817502	1.061924	0	0.2309859155	100
FAST-CS	chart_v1	7	0.654977	0.982388	0	0.1971830986	90
FAST-CS	chart_v1	8	0.746981	1.033993	0	0.2056338028	137
FAST-CS	chart_v1	9	0.639778	1.00693	0	0.1971830986	119
FAST-CS	chart_v1	10	0.697392	0.961787	0	0.2394366197	180
FAST-CS	chart_v1	11	0.686536	0.97347	0	0.2056338028	84
FAST-CS	chart_v1	12	0.731654	1.025431	0	0.185915493	225
FAST-CS	chart_v1	13	0.709283	1.116649	0	0.2169014085	7
FAST-CS	chart_v1	14	0.862118	1.089658	0	0.2169014085	268
FAST-CS	chart_v1	15	0.789081	0.877162	0	0.2056338028	100
FAST-CS	chart_v1	16	0.712972	0.913687	0	0.2112676056	62
FAST-CS	chart_v1	17	0.670546	1.077746	0	0.2056338028	252
FAST-CS	chart_v1	18	0.742393	1.003784	0	0.2056338028	119
FAST-CS	chart_v1	19	0.679034	1.040608	0	0.2197183099	135
FAST-CS	chart_v1	20	0.639112	0.903597	0	0.2084507042	162
FAST-CS	chart_v1	21	0.733951	0.974734	0	0.1915492958	51
FAST-CS	chart_v1	22	0.622809	0.982923	0	0.2	149
FAST-CS	chart_v1	23	0.86874	0.999243	0	0.2084507042	114
FAST-CS	chart_v1	24	0.777889	1.136646	0	0.2	16
FAST-CS	chart_v1	25	0.781341	1.087451	0	0.2028169014	165
FAST-CS	chart_v1	26	0.722261	1.0118	0	0.185915493	109
FAST-CS	chart_v1	27	0.755513	0.91035	0	0.2197183099	133
FAST-CS	chart_v1	28	0.725749	1.166601	0	0.1943661972	169
FAST-CS	chart_v1	29	0.82714	1.008201	0	0.2309859155	220
FAST-CS	chart_v1	30	0.783849	1.099643	0	0.2253521127	221
FAST-CS	chart_v1	31	0.763374	0.972971	0	0.1971830986	108
FAST-CS	chart_v1	32	0.784567	0.933286	0	0.2309859155	6
FAST-CS	chart_v1	33	0.847142	1.075485	0	0.2	22
FAST-CS	chart_v1	34	0.744125	1.170201	0	0.2056338028	237
FAST-CS	chart_v1	35	0.666775	0.860578	0	0.2338028169	131
FAST-CS	chart_v1	36	0.563915	0.989583	0	0.214084507	174
FAST-CS	chart_v1	37	0.813302	1.060984	0	0.2112676056	192
FAST-CS	chart_v1	38	0.755492	1.159962	0	0.1774647887	123
FAST-CS	chart_v1	39	0.74207	0.889789	0	0.1971830986	80
FAST-CS	chart_v1	40	0.743352	1.19399	0	0.1830985915	134
FAST-CS	chart_v1	41	0.839631	0.98672	0	0.214084507	237
FAST-CS	chart_v1	42	0.689033	0.880014	0	0.2197183099	80
FAST-CS	chart_v1	43	0.637973	0.943351	0	0.214084507	129
FAST-CS	chart_v1	44	0.800616	0.967357	0	0.2366197183	265
FAST-CS	chart_v1	45	0.702021	0.964586	0	0.2	255
FAST-CS	chart_v1	46	0.690354	0.965118	0	0.2281690141	120
FAST-CS	chart_v1	47	0.62951	1.086551	0	0.1943661972	118
FAST-CS	chart_v1	48	0.610467	0.987494	0	0.2225352113	86
FAST-CS	chart_v1	49	0.734612	1.147981	0	0.2084507042	110
FAST-CS	chart_v1	50	0.738243	1.051114	0	0.2	192
FAST-CS	closure_v1	1	0.812501	1.232383	0	0.1705069124	26
FAST-CS	closure_v1	2	0.680558	0.880414	0	0.1935483871	116
FAST-CS	closure_v1	3	0.811906	0.845432	0	0.2258064516	58
FAST-CS	closure_v1	4	0.826995	0.825917	0	0.2350230415	133
FAST-CS	closure_v1	5	0.653993	0.797608	0	0.2211981567	119
FAST-CS	closure_v1	6	0.65936	0.918974	0	0.1889400922	130
FAST-CS	closure_v1	7	0.695341	0.767212	0	0.2119815668	136
FAST-CS	closure_v1	8	0.712047	0.980111	0	0.1797235023	60
FAST-CS	closure_v1	9	0.818093	0.675632	0	0.198156682	68
FAST-CS	closure_v1	10	0.663638	1.068993	0	0.1705069124	51
FAST-CS	closure_v1	11	0.834866	0.93339	0	0.1705069124	13
FAST-CS	closure_v1	12	0.865137	1.006311	0	0.202764977	170
FAST-CS	closure_v1	13	0.63203	0.849335	0	0.2211981567	125
FAST-CS	closure_v1	14	0.782738	0.956984	0	0.202764977	42
FAST-CS	closure_v1	15	0.788024	0.8228	0	0.198156682	78
FAST-CS	closure_v1	16	0.820795	0.953868	0	0.1843317972	64
FAST-CS	closure_v1	17	0.818893	0.932326	0	0.2258064516	23
FAST-CS	closure_v1	18	0.79735	1.001533	0	0.1612903226	42
FAST-CS	closure_v1	19	0.669104	0.887247	0	0.1935483871	5
FAST-CS	closure_v1	20	0.691186	1.100863	0	0.1935483871	17
FAST-CS	closure_v1	21	0.803985	1.120824	0	0.1566820276	63
FAST-CS	closure_v1	22	0.74484	0.875197	0	0.202764977	88
FAST-CS	closure_v1	23	0.784182	1.142844	0	0.1751152074	96
FAST-CS	closure_v1	24	0.761146	1.186819	0	0.1751152074	47
FAST-CS	closure_v1	25	0.628304	1.095936	0	0.1658986175	33
FAST-CS	closure_v1	26	0.664972	0.86216	0	0.1705069124	98
FAST-CS	closure_v1	27	0.720502	1.023881	0	0.1705069124	3
FAST-CS	closure_v1	28	0.749057	1.148389	0	0.2073732719	150
FAST-CS	closure_v1	29	0.653971	0.948576	0	0.1751152074	11
FAST-CS	closure_v1	30	0.669418	0.722941	0	0.2396313364	21
FAST-CS	closure_v1	31	0.718985	0.808633	0	0.2211981567	3
FAST-CS	closure_v1	32	0.711736	0.995698	0	0.1474654378	41
FAST-CS	closure_v1	33	0.72794	0.708678	0	0.2211981567	146
FAST-CS	closure_v1	34	0.681395	0.840733	0	0.1658986175	89
FAST-CS	closure_v1	35	0.712412	0.727126	0	0.198156682	113
FAST-CS	closure_v1	36	0.720855	0.936181	0	0.2211981567	19
FAST-CS	closure_v1	37	0.693635	1.005212	0	0.1658986175	84
FAST-CS	closure_v1	38	0.658587	0.995194	0	0.1705069124	37
FAST-CS	closure_v1	39	0.680506	0.923797	0	0.1935483871	10
FAST-CS	closure_v1	40	0.643098	0.814344	0	0.2119815668	78
FAST-CS	closure_v1	41	0.719	1.025135	0	0.1658986175	15
FAST-CS	closure_v1	42	0.684682	0.841316	0	0.2165898618	67
FAST-CS	closure_v1	43	0.672464	0.928621	0	0.1566820276	86
FAST-CS	closure_v1	44	0.695337	0.944441	0	0.1705069124	10
FAST-CS	closure_v1	45	0.809544	0.938347	0	0.1658986175	147
FAST-CS	closure_v1	46	0.789257	0.83166	0	0.2165898618	37
FAST-CS	closure_v1	47	0.809628	0.984752	0	0.1474654378	112
FAST-CS	closure_v1	48	0.785087	0.800579	0	0.202764977	120
FAST-CS	closure_v1	49	0.851022	1.091565	0	0.1198156682	53
FAST-CS	closure_v1	50	0.838507	0.985991	0	0.1751152074	24
FAST-CS	lang_v1	1	0.503018	0.138923	0	0.1818181818	31
FAST-CS	lang_v1	2	0.486458	0.138252	0	0.1363636364	8
FAST-CS	lang_v1	3	0.480723	0.139196	0	0.1272727273	87
FAST-CS	lang_v1	4	0.495922	0.136723	0	0.1363636364	73
FAST-CS	lang_v1	5	0.485918	0.132364	0	0.1727272727	9
FAST-CS	lang_v1	6	0.435328	0.124726	0	0.1363636364	36
FAST-CS	lang_v1	7	0.47979	0.122031	0	0.1454545455	75
FAST-CS	lang_v1	8	0.396369	0.123802	0	0.1272727273	71
FAST-CS	lang_v1	9	0.43598	0.120915	0	0.1181818182	72
FAST-CS	lang_v1	10	0.431557	0.130484	0	0.1727272727	39
FAST-CS	lang_v1	11	0.494563	0.133514	0	0.1545454545	1
FAST-CS	lang_v1	12	0.483314	0.115769	0	0.1454545455	51
FAST-CS	lang_v1	13	0.41106	0.119384	0	0.1181818182	74
FAST-CS	lang_v1	14	0.423851	0.118428	0	0.1363636364	55
FAST-CS	lang_v1	15	0.407267	0.116762	0	0.1454545455	81
FAST-CS	lang_v1	16	0.415062	0.124179	0	0.1363636364	55
FAST-CS	lang_v1	17	0.403533	0.117252	0	0.1363636364	31
FAST-CS	lang_v1	18	0.400974	0.128079	0	0.1636363636	40
FAST-CS	lang_v1	19	0.503734	0.127153	0	0.1727272727	14
FAST-CS	lang_v1	20	0.477256	0.143722	0	0.1272727273	55
FAST-CS	lang_v1	21	0.503506	0.136404	0	0.1	20
FAST-CS	lang_v1	22	0.404675	0.115507	0	0.1272727273	28
FAST-CS	lang_v1	23	0.493136	0.118295	0	0.2	52
FAST-CS	lang_v1	24	0.395383	0.112538	0	0.1636363636	81
FAST-CS	lang_v1	25	0.411225	0.118084	0	0.1636363636	90
FAST-CS	lang_v1	26	0.487474	0.120792	0	0.1636363636	13
FAST-CS	lang_v1	27	0.435867	0.131614	0	0.1727272727	37
FAST-CS	lang_v1	28	0.441661	0.139435	0	0.1545454545	88
FAST-CS	lang_v1	29	0.502814	0.131789	0	0.1181818182	31
FAST-CS	lang_v1	30	0.409826	0.122442	0	0.1272727273	68
FAST-CS	lang_v1	31	0.395103	0.136101	0	0.1363636364	27
FAST-CS	lang_v1	32	0.495625	0.138195	0	0.1454545455	40
FAST-CS	lang_v1	33	0.418452	0.12057	0	0.1272727273	28
FAST-CS	lang_v1	34	0.39265	0.122408	0	0.1363636364	71
FAST-CS	lang_v1	35	0.419308	0.116026	0	0.1454545455	32
FAST-CS	lang_v1	36	0.452194	0.137418	0	0.1454545455	94
FAST-CS	lang_v1	37	0.499799	0.125044	0	0.1090909091	26
FAST-CS	lang_v1	38	0.483243	0.133164	0	0.1545454545	65
FAST-CS	lang_v1	39	0.434839	0.118495	0	0.1727272727	29
FAST-CS	lang_v1	40	0.422556	0.123546	0	0.1272727273	12
FAST-CS	lang_v1	41	0.476243	0.141257	0	0.1636363636	11
FAST-CS	lang_v1	42	0.45966	0.12035	0	0.1545454545	68
FAST-CS	lang_v1	43	0.418149	0.120044	0	0.1545454545	41
FAST-CS	lang_v1	44	0.439731	0.123767	0	0.1363636364	86
FAST-CS	lang_v1	45	0.437782	0.122711	0	0.1454545455	35
FAST-CS	lang_v1	46	0.421284	0.122236	0	0.1545454545	68
FAST-CS	lang_v1	47	0.44961	0.121349	0	0.1363636364	41
FAST-CS	lang_v1	48	0.433518	0.121009	0	0.1454545455	70
FAST-CS	lang_v1	49	0.418126	0.118539	0	0.1545454545	80
