Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
ART-D	sed_v6	8	0	33.821219	0	0.1081081081	3
ART-D	sed_v6	9	0	33.910055	0	0.0378378378	2
ART-D	sed_v6	10	0	32.831864	0	0.0567567568	4
ART-D	sed_v6	11	0	38.160463	0	0.0513513514	3
ART-D	sed_v6	12	0	35.004804	0	0.1	3
ART-D	sed_v6	13	0	37.02713	0	0.0054054054	1
ART-D	sed_v6	14	0	30.663237	0.1666666667	0.0972972973	1
ART-D	sed_v6	15	0	37.693754	0	0.0189189189	3
ART-D	sed_v6	16	0	33.405847	0	0.0675675676	3
ART-D	sed_v6	17	0	30.294313	0	0.1054054054	1
ART-D	sed_v6	18	0	35.088149	0	0.0513513514	5
ART-D	sed_v6	19	0	34.901798	0	0.0567567568	1
ART-D	sed_v6	20	0	35.077125	0	0.0621621622	4
ART-D	sed_v6	21	0	24.346849	0	0.2945945946	1
ART-D	sed_v6	22	0	25.344312	0	0.2594594595	1
ART-D	sed_v6	23	0	35.693035	0	0.0756756757	1
ART-D	sed_v6	24	0	34.885008	0	0.0756756757	3
ART-D	sed_v6	25	0	34.302345	0	0.0513513514	3
ART-D	sed_v6	26	0	36.051389	0	0.0351351351	1
ART-D	sed_v6	27	0	36.330046	0	0.0108108108	1
ART-D	sed_v6	28	0	34.202196	0	0.1108108108	1
ART-D	sed_v6	29	0	34.850038	0	0.0216216216	4
ART-D	sed_v6	30	0	39.517369	0	0.0135135135	2
ART-D	sed_v6	31	0	35.397513	0	0.0459459459	1
ART-D	sed_v6	32	0	34.607467	0	0.072972973	3
ART-D	sed_v6	33	0	33.987053	0	0.0918918919	1
ART-D	sed_v6	34	0	36.114837	0	0.0513513514	4
ART-D	sed_v6	35	0	35.806254	0	0.0648648649	3
ART-D	sed_v6	36	0	34.864885	0	0.0837837838	5
ART-D	sed_v6	37	0	41.797505	0	0.0135135135	6
ART-D	sed_v6	38	0	37.44481	0	0.0027027027	2
ART-D	sed_v6	39	0	30.965063	0	0.1054054054	1
ART-D	sed_v6	40	0	43.577765	0	0.0135135135	1
ART-D	sed_v6	41	0	35.958334	0	0.0783783784	1
ART-D	sed_v6	42	0	39.406509	0	0.0378378378	3
ART-D	sed_v6	43	0	33.607947	0	0.1135135135	3
ART-D	sed_v6	44	0	31.292514	0	0.1135135135	1
ART-D	sed_v6	45	0	34.795732	0	0.1378378378	5
ART-D	sed_v6	46	0	40.766262	0	0.0540540541	2
ART-D	sed_v6	47	0	33.381387	0	0.1081081081	2
ART-D	sed_v6	48	0	31.512249	0	0.1378378378	2
ART-D	sed_v6	49	0	39.036161	0	0.0351351351	2
ART-D	sed_v6	50	0	32.112568	0	0.072972973	4
ART-F	flex_v3	1	0	859.364023	0	0.0194029851	3
ART-F	flex_v3	2	0	786.130721	0	0.0701492537	3
ART-F	flex_v3	3	0	879.760212	0	0.0089552239	1
ART-F	flex_v3	4	0	834.897951	0	0.0298507463	10
ART-F	flex_v3	5	0	881.149739	0	0.0059701493	2
ART-F	flex_v3	6	0	848.062969	0	0.0164179104	4
ART-F	flex_v3	7	0	792.354073	0	0.0373134328	1
ART-F	flex_v3	8	0	854.548745	0	0.0044776119	2
ART-F	flex_v3	9	0	806.930192	0	0.0328358209	3
ART-F	flex_v3	10	0	795.833063	0	0.0328358209	1
ART-F	flex_v3	11	0	806.996964	0	0.0313432836	1
ART-F	flex_v3	12	0	819.005287	0	0.0298507463	3
ART-F	flex_v3	13	0	853.698746	0	0.0059701493	1
ART-F	flex_v3	14	0	860.300553	0	0.0089552239	1
ART-F	flex_v3	15	0	812.24554	0	0.0328358209	2
ART-F	flex_v3	16	0	865.714327	0	0.0074626866	5
ART-F	flex_v3	17	0	872.07917	0	0.0029850746	4
ART-F	flex_v3	18	0	820.911851	0	0.0208955224	1
ART-F	flex_v3	19	0	840.707758	0	0.0074626866	3
ART-F	flex_v3	20	0	789.928279	0	0.0328358209	1
ART-F	flex_v3	21	0	812.250589	0	0.023880597	1
ART-F	flex_v3	22	0	826.736852	0	0.0104477612	1
ART-F	flex_v3	23	0	796.249477	0	0.023880597	3
ART-F	flex_v3	24	0	821.584703	0	0.0104477612	1
ART-F	flex_v3	25	0	743.927532	0	0.0507462687	1
ART-F	flex_v3	26	0	773.647038	0	0.0298507463	1
ART-F	flex_v3	27	0	799.127224	0	0.0208955224	1
ART-F	flex_v3	28	0	745.533047	0	0.0507462687	2
ART-F	flex_v3	29	0	742.385088	0	0.0537313433	1
ART-F	flex_v3	30	0	751.481681	0	0.0447761194	2
ART-F	flex_v3	31	0	769.551024	0	0.0328358209	7
ART-F	flex_v3	32	0	743.656134	0	0.047761194	1
ART-F	flex_v3	33	0	820.701569	0	0.0014925373	1
ART-F	flex_v3	34	0	790.321786	0	0.0194029851	2
ART-F	flex_v3	35	0	638.989063	0	0.1164179104	2
ART-F	flex_v3	36	0	809.810439	0	0.0104477612	1
ART-F	flex_v3	37	0	780.64639	0	0.0268656716	3
ART-F	flex_v3	38	0	819.911119	0	0.0029850746	2
ART-F	flex_v3	39	0	780.457733	0	0.0268656716	1
ART-F	flex_v3	40	0	797.529066	0	0.0059701493	5
