Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	chart_v1	1	1	0	0.014929	1	-1
ART-D	chart_v1	2	1	0	0.01589	1	-1
ART-D	chart_v1	3	1	0	0.013827	1	-1
ART-D	chart_v1	4	1	0	0.02155	1	-1
ART-D	chart_v1	5	1	0	0.01779	1	-1
ART-D	chart_v1	6	1	0	0.015088	1	-1
ART-D	chart_v1	7	1	0	0.016867	1	-1
ART-D	chart_v1	8	1	0	0.020421	1	-1
ART-D	chart_v1	9	1	0	0.015741	1	-1
ART-D	chart_v1	10	1	0	0.015699	1	-1
ART-D	chart_v1	11	1	0	0.018268	1	-1
ART-D	chart_v1	12	1	0	0.017388	1	-1
ART-D	chart_v1	13	1	0	0.019507	1	-1
ART-D	chart_v1	14	1	0	0.013787	1	-1
ART-D	chart_v1	15	1	0	0.01985	1	-1
ART-D	chart_v1	16	1	0	0.01943	1	-1
ART-D	chart_v1	17	1	0	0.017691	1	-1
ART-D	chart_v1	18	1	0	0.021293	1	-1
ART-D	chart_v1	19	1	0	0.023722	1	-1
ART-D	chart_v1	20	1	0	0.019931	1	-1
ART-D	chart_v1	21	1	0	0.020405	1	-1
ART-D	chart_v1	22	1	0	0.01935	1	-1
ART-D	chart_v1	23	1	0	0.017584	1	-1
ART-D	chart_v1	24	1	0	0.023768	1	-1
ART-D	chart_v1	25	1	0	0.019658	1	-1
ART-D	chart_v1	26	1	0	0.018427	1	-1
ART-D	chart_v1	27	1	0	0.020866	1	-1
ART-D	chart_v1	28	1	0	0.024337	1	-1
ART-D	chart_v1	29	1	0	0.018928	1	-1
ART-D	chart_v1	30	1	0	0.022318	1	-1
ART-D	chart_v1	31	1	0	0.01979	1	-1
ART-D	chart_v1	32	1	0	0.021283	1	-1
ART-D	chart_v1	33	1	0	0.018186	1	-1
ART-D	chart_v1	34	1	0	0.026298	1	-1
ART-D	chart_v1	35	1	0	0.022159	1	-1
ART-D	chart_v1	36	1	0	0.022067	1	-1
ART-D	chart_v1	37	1	0	0.020754	1	-1
ART-D	chart_v1	38	1	0	0.024301	1	-1
ART-D	chart_v1	39	1	0	0.019595	1	-1
ART-D	chart_v1	40	1	0	0.019522	1	-1
ART-D	chart_v1	41	1	0	0.023936	1	-1
ART-D	chart_v1	42	1	0	0.024453	1	-1
ART-D	chart_v1	43	1	0	0.022625	1	-1
ART-D	chart_v1	44	1	0	0.027937	1	-1
ART-D	chart_v1	45	1	0	0.018953	1	-1
ART-D	chart_v1	46	1	0	0.020548	1	-1
ART-D	chart_v1	47	1	0	0.021162	1	-1
ART-D	chart_v1	48	1	0	0.0223	1	-1
ART-D	chart_v1	49	1	0	0.016976	1	-1
ART-D	chart_v1	50	1	0	0.018023	1	-1
ART-D	chart_v1	1	2	0	0.022125	1	-1
ART-D	chart_v1	2	2	0	0.019454	1	-1
ART-D	chart_v1	3	2	0	0.016092	1	-1
ART-D	chart_v1	4	2	0	0.019086	1	-1
ART-D	chart_v1	5	2	0	0.017205	1	-1
ART-D	chart_v1	6	2	0	0.029375	1	-1
ART-D	chart_v1	7	2	0	0.026695	1	-1
ART-D	chart_v1	8	2	0	0.016201	1	-1
ART-D	chart_v1	9	2	0	0.017777	1	-1
ART-D	chart_v1	10	2	0	0.023751	1	-1
ART-D	chart_v1	11	2	0	0.02966	1	-1
ART-D	chart_v1	12	2	0	0.020373	1	-1
ART-D	chart_v1	13	2	0	0.021317	1	-1
ART-D	chart_v1	14	2	0	0.026385	1	-1
ART-D	chart_v1	15	2	0	0.017254	1	-1
ART-D	chart_v1	16	2	0	0.02436	1	-1
ART-D	chart_v1	17	2	0	0.0178	1	-1
ART-D	chart_v1	18	2	0	0.016879	1	-1
ART-D	chart_v1	19	2	0	0.023016	1	-1
ART-D	chart_v1	20	2	0	0.023822	1	-1
ART-D	chart_v1	21	2	0	0.018867	1	-1
ART-D	chart_v1	22	2	0	0.020016	1	-1
ART-D	chart_v1	23	2	0	0.028006	1	-1
ART-D	chart_v1	24	2	0	0.032114	1	-1
ART-D	chart_v1	25	2	0	0.043867	1	-1
ART-D	chart_v1	26	2	0	0.032066	1	-1
ART-D	chart_v1	27	2	0	0.021526	1	-1
ART-D	chart_v1	28	2	0	0.031194	1	-1
ART-D	chart_v1	29	2	0	0.021683	1	-1
ART-D	chart_v1	30	2	0	0.023672	1	-1
ART-D	chart_v1	31	2	0	0.023678	1	-1
ART-D	chart_v1	32	2	0	0.029788	1	-1
ART-D	chart_v1	33	2	0	0.019428	1	-1
ART-D	chart_v1	34	2	0	0.027547	1	-1
ART-D	chart_v1	35	2	0	0.032149	1	-1
ART-D	chart_v1	36	2	0	0.023027	1	-1
ART-D	chart_v1	37	2	0	0.040932	1	-1
ART-D	chart_v1	38	2	0	0.022068	1	-1
ART-D	chart_v1	39	2	0	0.028593	1	-1
ART-D	chart_v1	40	2	0	0.027596	1	-1
ART-D	chart_v1	41	2	0	0.039114	1	-1
ART-D	chart_v1	42	2	0	0.020818	1	-1
ART-D	chart_v1	43	2	0	0.032887	1	-1
ART-D	chart_v1	44	2	0	0.030013	1	-1
ART-D	chart_v1	45	2	0	0.022223	1	-1
ART-D	chart_v1	46	2	0	0.022431	1	-1
ART-D	chart_v1	47	2	0	0.035931	1	-1
ART-D	chart_v1	48	2	0	0.027297	1	-1
ART-D	chart_v1	49	2	0	0.024601	1	-1
ART-D	chart_v1	50	2	0	0.028891	1	-1
ART-D	chart_v1	1	3	0	0.039304	1	-1
ART-D	chart_v1	2	3	0	0.022595	1	-1
ART-D	chart_v1	3	3	0	0.024484	1	-1
ART-D	chart_v1	4	3	0	0.031396	1	-1
ART-D	chart_v1	5	3	0	0.029016	1	-1
ART-D	chart_v1	6	3	0	0.038262	1	-1
ART-D	chart_v1	7	3	0	0.030442	1	-1
ART-D	chart_v1	8	3	0	0.017836	1	-1
ART-D	chart_v1	9	3	0	0.019409	1	-1
ART-D	chart_v1	10	3	0	0.01856	0	4
ART-D	chart_v1	11	3	0	0.022901	1	-1
ART-D	chart_v1	12	3	0	0.028839	1	-1
ART-D	chart_v1	13	3	0	0.033821	1	-1
ART-D	chart_v1	14	3	0	0.041689	1	-1
ART-D	chart_v1	15	3	0	0.020532	1	-1
ART-D	chart_v1	16	3	0	0.026196	1	-1
ART-D	chart_v1	17	3	0	0.023525	1	-1
ART-D	chart_v1	18	3	0	0.023022	1	-1
ART-D	chart_v1	19	3	0	0.059248	1	-1
ART-D	chart_v1	20	3	0	0.021597	1	-1
ART-D	chart_v1	21	3	0	0.017823	1	-1
ART-D	chart_v1	22	3	0	0.026658	1	-1
ART-D	chart_v1	23	3	0	0.030534	1	-1
ART-D	chart_v1	24	3	0	0.020879	1	-1
ART-D	chart_v1	25	3	0	0.024966	1	-1
ART-D	chart_v1	26	3	0	0.022676	1	-1
ART-D	chart_v1	27	3	0	0.02495	1	-1
ART-D	chart_v1	28	3	0	0.023754	1	-1
ART-D	chart_v1	29	3	0	0.018394	1	-1
ART-D	chart_v1	30	3	0	0.028387	1	-1
ART-D	chart_v1	31	3	0	0.0537	1	-1
ART-D	chart_v1	32	3	0	0.025267	1	-1
ART-D	chart_v1	33	3	0	0.020663	1	-1
ART-D	chart_v1	34	3	0	0.036364	1	-1
ART-D	chart_v1	35	3	0	0.016861	1	-1
ART-D	chart_v1	36	3	0	0.025792	1	-1
ART-D	chart_v1	37	3	0	0.039321	1	-1
ART-D	chart_v1	38	3	0	0.025469	1	-1
ART-D	chart_v1	39	3	0	0.032674	1	-1
ART-D	chart_v1	40	3	0	0.025588	1	-1
ART-D	chart_v1	41	3	0	0.031607	1	-1
ART-D	chart_v1	42	3	0	0.023317	1	-1
ART-D	chart_v1	43	3	0	0.030469	1	-1
ART-D	chart_v1	44	3	0	0.050299	1	-1
ART-D	chart_v1	45	3	0	0.022046	1	-1
ART-D	chart_v1	46	3	0	0.031706	1	-1
ART-D	chart_v1	47	3	0	0.031205	1	-1
ART-D	chart_v1	48	3	0	0.026979	1	-1
ART-D	chart_v1	49	3	0	0.022873	1	-1
ART-D	chart_v1	50	3	0	0.039852	1	-1
ART-D	chart_v1	1	4	0	0.038767	1	-1
ART-D	chart_v1	2	4	0	0.062697	1	-1
ART-D	chart_v1	3	4	0	0.03697	1	-1
ART-D	chart_v1	4	4	0	0.039331	1	-1
ART-D	chart_v1	5	4	0	0.046655	1	-1
ART-D	chart_v1	6	4	0	0.035407	1	-1
ART-D	chart_v1	7	4	0	0.058587	1	-1
ART-D	chart_v1	8	4	0	0.040034	1	-1
ART-D	chart_v1	9	4	0	0.059036	1	-1
ART-D	chart_v1	10	4	0	0.026977	1	-1
ART-D	chart_v1	11	4	0	0.039687	1	-1
ART-D	chart_v1	12	4	0	0.039042	1	-1
ART-D	chart_v1	13	4	0	0.026644	1	-1
ART-D	chart_v1	14	4	0	0.047964	1	-1
ART-D	chart_v1	15	4	0	0.038485	1	-1
ART-D	chart_v1	16	4	0	0.058976	1	-1
ART-D	chart_v1	17	4	0	0.031182	1	-1
ART-D	chart_v1	18	4	0	0.031761	1	-1
ART-D	chart_v1	19	4	0	0.052449	1	-1
ART-D	chart_v1	20	4	0	0.038307	1	-1
ART-D	chart_v1	21	4	0	0.033946	1	-1
ART-D	chart_v1	22	4	0	0.023018	1	-1
ART-D	chart_v1	23	4	0	0.024034	1	-1
ART-D	chart_v1	24	4	0	0.044819	1	-1
ART-D	chart_v1	25	4	0	0.039335	1	-1
ART-D	chart_v1	26	4	0	0.035482	1	-1
ART-D	chart_v1	27	4	0	0.028818	1	-1
ART-D	chart_v1	28	4	0	0.026823	1	-1
ART-D	chart_v1	29	4	0	0.029038	1	-1
ART-D	chart_v1	30	4	0	0.051612	1	-1
ART-D	chart_v1	31	4	0	0.038082	1	-1
ART-D	chart_v1	32	4	0	0.06365	1	-1
ART-D	chart_v1	33	4	0	0.026227	1	-1
ART-D	chart_v1	34	4	0	0.02792	1	-1
ART-D	chart_v1	35	4	0	0.038945	1	-1
ART-D	chart_v1	36	4	0	0.041964	1	-1
ART-D	chart_v1	37	4	0	0.038601	1	-1
ART-D	chart_v1	38	4	0	0.032052	1	-1
ART-D	chart_v1	39	4	0	0.057335	1	-1
ART-D	chart_v1	40	4	0	0.028308	1	-1
ART-D	chart_v1	41	4	0	0.051537	1	-1
ART-D	chart_v1	42	4	0	0.075031	1	-1
ART-D	chart_v1	43	4	0	0.031323	1	-1
ART-D	chart_v1	44	4	0	0.059679	1	-1
ART-D	chart_v1	45	4	0	0.026681	1	-1
ART-D	chart_v1	46	4	0	0.05576	1	-1
ART-D	chart_v1	47	4	0	0.032413	1	-1
ART-D	chart_v1	48	4	0	0.032008	1	-1
ART-D	chart_v1	49	4	0	0.045231	1	-1
ART-D	chart_v1	50	4	0	0.088575	1	-1
ART-D	chart_v1	1	5	0	0.039758	1	-1
ART-D	chart_v1	2	5	0	0.038346	1	-1
ART-D	chart_v1	3	5	0	0.062934	1	-1
ART-D	chart_v1	4	5	0	0.039185	1	-1
ART-D	chart_v1	5	5	0	0.055884	1	-1
ART-D	chart_v1	6	5	0	0.034967	1	-1
ART-D	chart_v1	7	5	0	0.030449	1	-1
ART-D	chart_v1	8	5	0	0.091064	1	-1
ART-D	chart_v1	9	5	0	0.125991	1	-1
ART-D	chart_v1	10	5	0	0.076141	1	-1
ART-D	chart_v1	11	5	0	0.06223	1	-1
ART-D	chart_v1	12	5	0	0.084721	1	-1
ART-D	chart_v1	13	5	0	0.050401	1	-1
ART-D	chart_v1	14	5	0	0.174665	1	-1
ART-D	chart_v1	15	5	0	0.105222	1	-1
ART-D	chart_v1	16	5	0	0.089981	1	-1
ART-D	chart_v1	17	5	0	0.065907	1	-1
ART-D	chart_v1	18	5	0	0.040138	1	-1
ART-D	chart_v1	19	5	0	0.076924	1	-1
ART-D	chart_v1	20	5	0	0.058632	1	-1
ART-D	chart_v1	21	5	0	0.034532	1	-1
ART-D	chart_v1	22	5	0	0.087431	1	-1
ART-D	chart_v1	23	5	0	0.074753	1	-1
ART-D	chart_v1	24	5	0	0.055869	1	-1
ART-D	chart_v1	25	5	0	0.025553	1	-1
ART-D	chart_v1	26	5	0	0.05432	1	-1
ART-D	chart_v1	27	5	0	0.053634	1	-1
ART-D	chart_v1	28	5	0	0.030437	1	-1
ART-D	chart_v1	29	5	0	0.078238	1	-1
ART-D	chart_v1	30	5	0	0.050461	0	9
ART-D	chart_v1	31	5	0	0.109323	1	-1
ART-D	chart_v1	32	5	0	0.060417	1	-1
ART-D	chart_v1	33	5	0	0.083223	1	-1
ART-D	chart_v1	34	5	0	0.049396	1	-1
ART-D	chart_v1	35	5	0	0.067476	1	-1
ART-D	chart_v1	36	5	0	0.07033	1	-1
ART-D	chart_v1	37	5	0	0.044944	1	-1
ART-D	chart_v1	38	5	0	0.08843	1	-1
ART-D	chart_v1	39	5	0	0.041208	1	-1
ART-D	chart_v1	40	5	0	0.025836	1	-1
ART-D	chart_v1	41	5	0	0.062511	1	-1
ART-D	chart_v1	42	5	0	0.073804	1	-1
ART-D	chart_v1	43	5	0	0.072965	1	-1
ART-D	chart_v1	44	5	0	0.041217	1	-1
ART-D	chart_v1	45	5	0	0.095148	1	-1
ART-D	chart_v1	46	5	0	0.099336	1	-1
ART-D	chart_v1	47	5	0	0.07618	1	-1
ART-D	chart_v1	48	5	0	0.059054	1	-1
ART-D	chart_v1	49	5	0	0.056672	1	-1
ART-D	chart_v1	50	5	0	0.041847	1	-1
ART-D	chart_v1	1	6	0	0.046576	1	-1
ART-D	chart_v1	2	6	0	0.080461	1	-1
ART-D	chart_v1	3	6	0	0.085508	0	11
ART-D	chart_v1	4	6	0	0.083507	1	-1
ART-D	chart_v1	5	6	0	0.088848	1	-1
ART-D	chart_v1	6	6	0	0.106695	1	-1
ART-D	chart_v1	7	6	0	0.054006	1	-1
ART-D	chart_v1	8	6	0	0.05942	1	-1
ART-D	chart_v1	9	6	0	0.061969	1	-1
ART-D	chart_v1	10	6	0	0.059625	1	-1
ART-D	chart_v1	11	6	0	0.070267	1	-1
ART-D	chart_v1	12	6	0	0.10285	1	-1
ART-D	chart_v1	13	6	0	0.058907	1	-1
ART-D	chart_v1	14	6	0	0.062097	1	-1
ART-D	chart_v1	15	6	0	0.075425	1	-1
ART-D	chart_v1	16	6	0	0.039278	1	-1
ART-D	chart_v1	17	6	0	0.108319	1	-1
ART-D	chart_v1	18	6	0	0.028604	1	-1
ART-D	chart_v1	19	6	0	0.100847	1	-1
ART-D	chart_v1	20	6	0	0.052469	1	-1
ART-D	chart_v1	21	6	0	0.09979	1	-1
ART-D	chart_v1	22	6	0	0.08259	1	-1
ART-D	chart_v1	23	6	0	0.049666	1	-1
ART-D	chart_v1	24	6	0	0.057974	1	-1
ART-D	chart_v1	25	6	0	0.037549	1	-1
ART-D	chart_v1	26	6	0	0.057662	1	-1
ART-D	chart_v1	27	6	0	0.064327	1	-1
ART-D	chart_v1	28	6	0	0.062769	1	-1
ART-D	chart_v1	29	6	0	0.098134	1	-1
ART-D	chart_v1	30	6	0	0.07628	1	-1
ART-D	chart_v1	31	6	0	0.143805	1	-1
ART-D	chart_v1	32	6	0	0.130988	1	-1
ART-D	chart_v1	33	6	0	0.060774	1	-1
ART-D	chart_v1	34	6	0	0.0352	1	-1
ART-D	chart_v1	35	6	0	0.098418	1	-1
ART-D	chart_v1	36	6	0	0.080689	1	-1
ART-D	chart_v1	37	6	0	0.104291	1	-1
ART-D	chart_v1	38	6	0	0.04791	1	-1
ART-D	chart_v1	39	6	0	0.093672	1	-1
ART-D	chart_v1	40	6	0	0.058283	1	-1
ART-D	chart_v1	41	6	0	0.216091	1	-1
ART-D	chart_v1	42	6	0	0.074353	0	12
ART-D	chart_v1	43	6	0	0.053648	1	-1
ART-D	chart_v1	44	6	0	0.09469	1	-1
ART-D	chart_v1	45	6	0	0.081399	1	-1
ART-D	chart_v1	46	6	0	0.096555	1	-1
ART-D	chart_v1	47	6	0	0.095427	1	-1
ART-D	chart_v1	48	6	0	0.104053	1	-1
ART-D	chart_v1	49	6	0	0.065057	1	-1
ART-D	chart_v1	50	6	0	0.027921	1	-1
ART-D	chart_v1	1	7	0	0.103992	1	-1
ART-D	chart_v1	2	7	0	0.045521	1	-1
ART-D	chart_v1	3	7	0	0.061389	1	-1
ART-D	chart_v1	4	7	0	0.210598	1	-1
ART-D	chart_v1	5	7	0	0.061147	1	-1
ART-D	chart_v1	6	7	0	0.075306	0	9
ART-D	chart_v1	7	7	0	0.129698	1	-1
ART-D	chart_v1	8	7	0	0.16332	1	-1
ART-D	chart_v1	9	7	0	0.156042	1	-1
ART-D	chart_v1	10	7	0	0.172343	1	-1
ART-D	chart_v1	11	7	0	0.117866	1	-1
ART-D	chart_v1	12	7	0	0.124448	1	-1
ART-D	chart_v1	13	7	0	0.051884	1	-1
ART-D	chart_v1	14	7	0	0.051297	1	-1
ART-D	chart_v1	15	7	0	0.073533	1	-1
ART-D	chart_v1	16	7	0	0.101838	1	-1
ART-D	chart_v1	17	7	0	0.093863	1	-1
ART-D	chart_v1	18	7	0	0.18074	1	-1
ART-D	chart_v1	19	7	0	0.086243	1	-1
ART-D	chart_v1	20	7	0	0.128114	1	-1
ART-D	chart_v1	21	7	0	0.111682	1	-1
ART-D	chart_v1	22	7	0	0.105887	1	-1
ART-D	chart_v1	23	7	0	0.050147	0	11
ART-D	chart_v1	24	7	0	0.129961	1	-1
ART-D	chart_v1	25	7	0	0.060167	1	-1
ART-D	chart_v1	26	7	0	0.119566	1	-1
ART-D	chart_v1	27	7	0	0.07495	1	-1
ART-D	chart_v1	28	7	0	0.092801	1	-1
ART-D	chart_v1	29	7	0	0.102389	1	-1
ART-D	chart_v1	30	7	0	0.094001	1	-1
ART-D	chart_v1	31	7	0	0.108703	1	-1
ART-D	chart_v1	32	7	0	0.155437	1	-1
ART-D	chart_v1	33	7	0	0.070642	1	-1
ART-D	chart_v1	34	7	0	0.066908	1	-1
ART-D	chart_v1	35	7	0	0.11628	1	-1
ART-D	chart_v1	36	7	0	0.146073	1	-1
ART-D	chart_v1	37	7	0	0.097275	1	-1
ART-D	chart_v1	38	7	0	0.124219	1	-1
ART-D	chart_v1	39	7	0	0.090053	1	-1
ART-D	chart_v1	40	7	0	0.140432	1	-1
ART-D	chart_v1	41	7	0	0.078063	1	-1
ART-D	chart_v1	42	7	0	0.092507	1	-1
ART-D	chart_v1	43	7	0	0.106043	1	-1
ART-D	chart_v1	44	7	0	0.09639	1	-1
ART-D	chart_v1	45	7	0	0.115798	1	-1
ART-D	chart_v1	46	7	0	0.176884	1	-1
ART-D	chart_v1	47	7	0	0.065161	1	-1
ART-D	chart_v1	48	7	0	0.096128	1	-1
ART-D	chart_v1	49	7	0	0.134955	1	-1
ART-D	chart_v1	50	7	0	0.083711	1	-1
ART-D	chart_v1	1	8	0	0.209781	1	-1
ART-D	chart_v1	2	8	0	0.088625	1	-1
ART-D	chart_v1	3	8	0	0.058526	1	-1
ART-D	chart_v1	4	8	0	0.175514	1	-1
ART-D	chart_v1	5	8	0	0.104145	1	-1
ART-D	chart_v1	6	8	0	0.078763	0	25
ART-D	chart_v1	7	8	0	0.151077	1	-1
ART-D	chart_v1	8	8	0	0.101586	1	-1
ART-D	chart_v1	9	8	0	0.08589	1	-1
ART-D	chart_v1	10	8	0	0.148892	1	-1
ART-D	chart_v1	11	8	0	0.071596	1	-1
ART-D	chart_v1	12	8	0	0.104804	1	-1
ART-D	chart_v1	13	8	0	0.076004	1	-1
ART-D	chart_v1	14	8	0	0.133209	0	16
ART-D	chart_v1	15	8	0	0.116459	1	-1
ART-D	chart_v1	16	8	0	0.163296	1	-1
ART-D	chart_v1	17	8	0	0.152784	1	-1
ART-D	chart_v1	18	8	0	0.127398	1	-1
ART-D	chart_v1	19	8	0	0.170602	1	-1
ART-D	chart_v1	20	8	0	0.138927	1	-1
ART-D	chart_v1	21	8	0	0.126775	1	-1
ART-D	chart_v1	22	8	0	0.108871	1	-1
ART-D	chart_v1	23	8	0	0.05936	1	-1
ART-D	chart_v1	24	8	0	0.071135	1	-1
ART-D	chart_v1	25	8	0	0.078379	1	-1
ART-D	chart_v1	26	8	0	0.177304	1	-1
ART-D	chart_v1	27	8	0	0.262416	1	-1
ART-D	chart_v1	28	8	0	0.147803	1	-1
ART-D	chart_v1	29	8	0	0.176777	1	-1
ART-D	chart_v1	30	8	0	0.088584	1	-1
ART-D	chart_v1	31	8	0	0.102124	1	-1
ART-D	chart_v1	32	8	0	0.151607	1	-1
ART-D	chart_v1	33	8	0	0.137198	1	-1
ART-D	chart_v1	34	8	0	0.103917	1	-1
ART-D	chart_v1	35	8	0	0.072792	1	-1
ART-D	chart_v1	36	8	0	0.10286	0	20
ART-D	chart_v1	37	8	0	0.107754	1	-1
ART-D	chart_v1	38	8	0	0.228841	1	-1
ART-D	chart_v1	39	8	0	0.085176	1	-1
ART-D	chart_v1	40	8	0	0.074715	1	-1
ART-D	chart_v1	41	8	0	0.231444	1	-1
ART-D	chart_v1	42	8	0	0.089335	1	-1
ART-D	chart_v1	43	8	0	0.129643	1	-1
ART-D	chart_v1	44	8	0	0.164298	0	24
ART-D	chart_v1	45	8	0	0.096724	0	2
ART-D	chart_v1	46	8	0	0.305426	1	-1
ART-D	chart_v1	47	8	0	0.12767	1	-1
ART-D	chart_v1	48	8	0	0.116898	1	-1
ART-D	chart_v1	49	8	0	0.142068	1	-1
ART-D	chart_v1	50	8	0	0.163763	1	-1
ART-D	chart_v1	1	9	0	0.125879	1	-1
ART-D	chart_v1	2	9	0	0.138115	1	-1
ART-D	chart_v1	3	9	0	0.145982	1	-1
ART-D	chart_v1	4	9	0	0.092738	1	-1
ART-D	chart_v1	5	9	0	0.221506	1	-1
ART-D	chart_v1	6	9	0	0.454555	1	-1
ART-D	chart_v1	7	9	0	0.222778	1	-1
ART-D	chart_v1	8	9	0	0.134946	1	-1
ART-D	chart_v1	9	9	0	0.160448	1	-1
ART-D	chart_v1	10	9	0	0.148093	1	-1
ART-D	chart_v1	11	9	0	0.193525	1	-1
ART-D	chart_v1	12	9	0	0.141888	1	-1
ART-D	chart_v1	13	9	0	0.111877	1	-1
ART-D	chart_v1	14	9	0	0.23063	1	-1
ART-D	chart_v1	15	9	0	0.118841	1	-1
ART-D	chart_v1	16	9	0	0.161241	1	-1
ART-D	chart_v1	17	9	0	0.24787	1	-1
ART-D	chart_v1	18	9	0	0.140497	1	-1
ART-D	chart_v1	19	9	0	0.135264	1	-1
ART-D	chart_v1	20	9	0	0.111983	1	-1
ART-D	chart_v1	21	9	0	0.081141	1	-1
ART-D	chart_v1	22	9	0	0.183321	1	-1
ART-D	chart_v1	23	9	0	0.144802	1	-1
ART-D	chart_v1	24	9	0	0.090822	1	-1
ART-D	chart_v1	25	9	0	0.11746	1	-1
ART-D	chart_v1	26	9	0	0.182012	1	-1
ART-D	chart_v1	27	9	0	0.113345	1	-1
ART-D	chart_v1	28	9	0	0.170387	1	-1
ART-D	chart_v1	29	9	0	0.115828	1	-1
ART-D	chart_v1	30	9	0	0.099967	1	-1
ART-D	chart_v1	31	9	0	0.15208	1	-1
ART-D	chart_v1	32	9	0	0.338278	1	-1
ART-D	chart_v1	33	9	0	0.3048	1	-1
ART-D	chart_v1	34	9	0	0.096964	1	-1
ART-D	chart_v1	35	9	0	0.113443	1	-1
ART-D	chart_v1	36	9	0	0.252758	1	-1
ART-D	chart_v1	37	9	0	0.166956	1	-1
ART-D	chart_v1	38	9	0	0.156368	0	11
ART-D	chart_v1	39	9	0	0.217631	1	-1
ART-D	chart_v1	40	9	0	0.173638	1	-1
ART-D	chart_v1	41	9	0	0.113862	1	-1
ART-D	chart_v1	42	9	0	0.180129	1	-1
ART-D	chart_v1	43	9	0	0.108597	1	-1
ART-D	chart_v1	44	9	0	0.134556	1	-1
ART-D	chart_v1	45	9	0	0.0897	0	32
ART-D	chart_v1	46	9	0	0.191527	1	-1
ART-D	chart_v1	47	9	0	0.132841	0	31
ART-D	chart_v1	48	9	0	0.139234	1	-1
ART-D	chart_v1	49	9	0	0.154795	1	-1
ART-D	chart_v1	50	9	0	0.138624	1	-1
ART-D	chart_v1	1	10	0	0.114064	1	-1
ART-D	chart_v1	2	10	0	0.129881	1	-1
ART-D	chart_v1	3	10	0	0.11386	1	-1
ART-D	chart_v1	4	10	0	0.25093	1	-1
ART-D	chart_v1	5	10	0	0.105914	0	25
ART-D	chart_v1	6	10	0	0.157814	1	-1
ART-D	chart_v1	7	10	0	0.235827	1	-1
ART-D	chart_v1	8	10	0	0.154416	1	-1
ART-D	chart_v1	9	10	0	0.179367	0	2
ART-D	chart_v1	10	10	0	0.092997	1	-1
ART-D	chart_v1	11	10	0	0.385219	1	-1
ART-D	chart_v1	12	10	0	0.166899	1	-1
ART-D	chart_v1	13	10	0	0.144635	1	-1
ART-D	chart_v1	14	10	0	0.292884	1	-1
ART-D	chart_v1	15	10	0	0.129441	1	-1
ART-D	chart_v1	16	10	0	0.252307	1	-1
ART-D	chart_v1	17	10	0	0.179579	1	-1
ART-D	chart_v1	18	10	0	0.14407	1	-1
ART-D	chart_v1	19	10	0	0.092619	1	-1
ART-D	chart_v1	20	10	0	0.086884	1	-1
ART-D	chart_v1	21	10	0	0.08484	1	-1
ART-D	chart_v1	22	10	0	0.098281	1	-1
ART-D	chart_v1	23	10	0	0.166863	1	-1
ART-D	chart_v1	24	10	0	0.189997	1	-1
ART-D	chart_v1	25	10	0	0.243598	1	-1
ART-D	chart_v1	26	10	0	0.283539	1	-1
ART-D	chart_v1	27	10	0	0.194741	1	-1
ART-D	chart_v1	28	10	0	0.136571	1	-1
ART-D	chart_v1	29	10	0	0.164503	1	-1
ART-D	chart_v1	30	10	0	0.172572	1	-1
ART-D	chart_v1	31	10	0	0.217083	0	28
ART-D	chart_v1	32	10	0	0.163628	1	-1
ART-D	chart_v1	33	10	0	0.139695	1	-1
ART-D	chart_v1	34	10	0	0.107287	0	5
ART-D	chart_v1	35	10	0	0.18246	1	-1
ART-D	chart_v1	36	10	0	0.185415	1	-1
ART-D	chart_v1	37	10	0	0.225518	1	-1
ART-D	chart_v1	38	10	0	0.084855	1	-1
ART-D	chart_v1	39	10	0	0.16495	0	17
ART-D	chart_v1	40	10	0	0.322742	1	-1
ART-D	chart_v1	41	10	0	0.122164	1	-1
ART-D	chart_v1	42	10	0	0.227389	1	-1
ART-D	chart_v1	43	10	0	0.119775	1	-1
ART-D	chart_v1	44	10	0	0.15911	1	-1
ART-D	chart_v1	45	10	0	0.16411	1	-1
ART-D	chart_v1	46	10	0	0.259082	1	-1
ART-D	chart_v1	47	10	0	0.112456	1	-1
ART-D	chart_v1	48	10	0	0.156707	0	22
ART-D	chart_v1	49	10	0	0.1583	1	-1
ART-D	chart_v1	50	10	0	0.156857	0	26
ART-D	chart_v1	1	11	0	0.285396	1	-1
ART-D	chart_v1	2	11	0	0.207062	0	36
ART-D	chart_v1	3	11	0	0.124886	1	-1
ART-D	chart_v1	4	11	0	0.234786	1	-1
ART-D	chart_v1	5	11	0	0.192388	1	-1
ART-D	chart_v1	6	11	0	0.124603	1	-1
ART-D	chart_v1	7	11	0	0.321298	1	-1
ART-D	chart_v1	8	11	0	0.097862	1	-1
ART-D	chart_v1	9	11	0	0.172009	1	-1
ART-D	chart_v1	10	11	0	0.201878	1	-1
ART-D	chart_v1	11	11	0	0.168028	1	-1
ART-D	chart_v1	12	11	0	0.192718	1	-1
ART-D	chart_v1	13	11	0	0.209997	1	-1
ART-D	chart_v1	14	11	0	0.259904	1	-1
ART-D	chart_v1	15	11	0	0.088352	1	-1
ART-D	chart_v1	16	11	0	0.146163	1	-1
ART-D	chart_v1	17	11	0	0.149769	1	-1
