Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	chart_v1	3	4	0	0.63035	1	-1
ART-D	chart_v1	4	4	0	0.346119	1	-1
ART-D	chart_v1	5	4	0	0.551098	1	-1
ART-D	chart_v1	6	4	0	0.229799	1	-1
ART-D	chart_v1	7	4	0	0.463543	1	-1
ART-D	chart_v1	8	4	0	0.19821	1	-1
ART-D	chart_v1	9	4	0	0.34812	1	-1
ART-D	chart_v1	10	4	0	0.468554	1	-1
ART-D	chart_v1	11	4	0	0.830497	1	-1
ART-D	chart_v1	12	4	0	0.245387	1	-1
ART-D	chart_v1	13	4	0	0.376085	1	-1
ART-D	chart_v1	14	4	0	0.518696	1	-1
ART-D	chart_v1	15	4	0	0.290916	1	-1
ART-D	chart_v1	16	4	0	0.396952	1	-1
ART-D	chart_v1	17	4	0	0.269571	1	-1
ART-D	chart_v1	18	4	0	0.414441	1	-1
ART-D	chart_v1	19	4	0	0.600256	1	-1
ART-D	chart_v1	20	4	0	0.58871	1	-1
ART-D	chart_v1	21	4	0	0.687595	1	-1
ART-D	chart_v1	22	4	0	0.401784	1	-1
ART-D	chart_v1	23	4	0	0.306103	1	-1
ART-D	chart_v1	24	4	0	0.658698	1	-1
ART-D	chart_v1	25	4	0	0.244395	1	-1
ART-D	chart_v1	26	4	0	1.077498	1	-1
ART-D	chart_v1	27	4	0	0.391328	1	-1
ART-D	chart_v1	28	4	0	0.260375	1	-1
ART-D	chart_v1	29	4	0	0.421679	1	-1
ART-D	chart_v1	30	4	0	0.741305	1	-1
ART-D	chart_v1	31	4	0	0.493651	1	-1
ART-D	chart_v1	32	4	0	0.3125	1	-1
ART-D	chart_v1	33	4	0	0.383539	1	-1
ART-D	chart_v1	34	4	0	0.831694	1	-1
ART-D	chart_v1	35	4	0	0.412343	1	-1
ART-D	chart_v1	36	4	0	0.441386	1	-1
ART-D	chart_v1	37	4	0	0.64912	1	-1
ART-D	chart_v1	38	4	0	0.312438	1	-1
ART-D	chart_v1	39	4	0	0.434261	1	-1
ART-D	chart_v1	40	4	0	0.436698	1	-1
ART-D	chart_v1	41	4	0	0.640797	1	-1
ART-D	chart_v1	42	4	0	0.837849	1	-1
ART-D	chart_v1	43	4	0	0.356492	1	-1
ART-D	chart_v1	44	4	0	0.462262	1	-1
ART-D	chart_v1	45	4	0	0.616212	1	-1
ART-D	chart_v1	46	4	0	0.640138	1	-1
ART-D	chart_v1	47	4	0	0.532856	1	-1
ART-D	chart_v1	48	4	0	0.470342	1	-1
ART-D	chart_v1	49	4	0	0.750023	1	-1
ART-D	chart_v1	50	4	0	0.557306	1	-1
ART-D	chart_v1	1	5	0	0.800051	1	-1
ART-D	chart_v1	2	5	0	0.943743	1	-1
ART-D	chart_v1	3	5	0	0.687747	1	-1
ART-D	chart_v1	4	5	0	1.09132	1	-1
ART-D	chart_v1	5	5	0	0.696922	1	-1
ART-D	chart_v1	6	5	0	0.290415	1	-1
ART-D	chart_v1	7	5	0	0.711591	1	-1
ART-D	chart_v1	8	5	0	0.270088	1	-1
ART-D	chart_v1	9	5	0	0.287918	1	-1
ART-D	chart_v1	10	5	0	0.880784	1	-1
ART-D	chart_v1	11	5	0	0.777503	1	-1
ART-D	chart_v1	12	5	0	0.534123	1	-1
ART-D	chart_v1	13	5	0	0.617786	1	-1
ART-D	chart_v1	14	5	0	1.086937	1	-1
ART-D	chart_v1	15	5	0	0.445366	1	-1
