Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	flex_v3	3	7	0	2.1547	0.4444444444	2
ART-D	flex_v3	4	7	0	2.483369	0.4444444444	5
ART-D	flex_v3	5	7	0	2.085798	0.2222222222	1
ART-D	flex_v3	6	7	0	2.686046	0.3333333333	1
ART-D	flex_v3	7	7	0	2.102608	0.2222222222	2
ART-D	flex_v3	8	7	0	2.869622	0.4444444444	2
ART-D	flex_v3	9	7	0	2.663978	0.3333333333	1
ART-D	flex_v3	10	7	0	2.015283	0.3333333333	2
ART-D	flex_v3	11	7	0	2.444584	0.1111111111	2
ART-D	flex_v3	12	7	0	2.057664	0.3333333333	1
ART-D	flex_v3	13	7	0	2.498858	0.3333333333	3
ART-D	flex_v3	14	7	0	2.953038	0.4444444444	3
ART-D	flex_v3	15	7	0	2.480287	0.4444444444	1
ART-D	flex_v3	16	7	0	2.319908	0.4444444444	1
ART-D	flex_v3	17	7	0	2.362083	0.4444444444	2
ART-D	flex_v3	18	7	0	2.802804	0.3333333333	2
ART-D	flex_v3	19	7	0	2.127734	0.2222222222	4
ART-D	flex_v3	20	7	0	2.529748	0.4444444444	1
ART-D	flex_v3	21	7	0	2.093024	0.1111111111	1
ART-D	flex_v3	22	7	0	2.752262	0.4444444444	1
ART-D	flex_v3	23	7	0	2.188162	0.3333333333	2
ART-D	flex_v3	24	7	0	2.046039	0.2222222222	2
ART-D	flex_v3	25	7	0	2.253524	0.3333333333	1
ART-D	flex_v3	26	7	0	2.128205	0.1111111111	2
ART-D	flex_v3	27	7	0	2.034815	0.4444444444	2
ART-D	flex_v3	28	7	0	2.269017	0	2
ART-D	flex_v3	29	7	0	2.43664	0.4444444444	2
ART-D	flex_v3	30	7	0	2.695889	0.4444444444	2
ART-D	flex_v3	31	7	0	2.286999	0.1111111111	3
ART-D	flex_v3	32	7	0	2.379169	0.4444444444	2
ART-D	flex_v3	33	7	0	2.353265	0.3333333333	2
ART-D	flex_v3	34	7	0	2.644717	0.4444444444	2
ART-D	flex_v3	35	7	0	2.56992	0.2222222222	2
ART-D	flex_v3	36	7	0	2.435653	0.3333333333	3
ART-D	flex_v3	37	7	0	1.979113	0.3333333333	2
ART-D	flex_v3	38	7	0	2.449858	0.2222222222	1
ART-D	flex_v3	39	7	0	2.371037	0.1111111111	1
ART-D	flex_v3	40	7	0	2.000144	0.3333333333	1
ART-D	flex_v3	41	7	0	2.75815	0.2222222222	2
ART-D	flex_v3	42	7	0	2.649744	0.3333333333	2
ART-D	flex_v3	43	7	0	2.787802	0.4444444444	2
ART-D	flex_v3	44	7	0	2.473296	0.4444444444	2
ART-D	flex_v3	45	7	0	2.301545	0.4444444444	1
ART-D	flex_v3	46	7	0	2.296414	0.3333333333	4
ART-D	flex_v3	47	7	0	2.106361	0.3333333333	3
ART-D	flex_v3	48	7	0	2.13655	0.2222222222	2
ART-D	flex_v3	49	7	0	2.528824	0.2222222222	1
ART-D	flex_v3	50	7	0	2.215979	0.3333333333	1
ART-D	flex_v3	1	8	0	3.238786	0.1111111111	1
ART-D	flex_v3	2	8	0	4.010931	0.1111111111	1
ART-D	flex_v3	3	8	0	2.95903	0.1111111111	1
ART-D	flex_v3	4	8	0	2.802709	0.3333333333	1
ART-D	flex_v3	5	8	0	2.33319	0.1111111111	2
ART-D	flex_v3	6	8	0	2.86271	0.3333333333	1
ART-D	flex_v3	7	8	0	2.507611	0.1111111111	1
ART-D	flex_v3	8	8	0	2.64581	0.3333333333	1
ART-D	flex_v3	9	8	0	3.582735	0.2222222222	1
ART-D	flex_v3	10	8	0	2.751124	0.4444444444	4
ART-D	flex_v3	11	8	0	3.163743	0.2222222222	4
ART-D	flex_v3	12	8	0	3.082641	0.3333333333	1
ART-D	flex_v3	13	8	0	2.579702	0.3333333333	1
ART-D	flex_v3	14	8	0	3.70185	0.3333333333	2
ART-D	flex_v3	15	8	0	4.110764	0.2222222222	2
ART-D	flex_v3	16	8	0	2.961072	0.4444444444	4
ART-D	flex_v3	17	8	0	2.992772	0.1111111111	2
ART-D	flex_v3	18	8	0	3.144291	0.4444444444	1
ART-D	flex_v3	19	8	0	2.800969	0.2222222222	1
ART-D	flex_v3	20	8	0	2.92037	0.3333333333	1
ART-D	flex_v3	21	8	0	2.740736	0.1111111111	4
ART-D	flex_v3	22	8	0	2.606123	0.4444444444	1
ART-D	flex_v3	23	8	0	3.440554	0.4444444444	2
ART-D	flex_v3	24	8	0	3.288983	0.4444444444	3
ART-D	flex_v3	25	8	0	3.318579	0.1111111111	1
ART-D	flex_v3	26	8	0	2.834918	0.4444444444	3
ART-D	flex_v3	27	8	0	2.539201	0.2222222222	3
ART-D	flex_v3	28	8	0	3.111468	0.3333333333	2
ART-D	flex_v3	29	8	0	3.182186	0	1
ART-D	flex_v3	30	8	0	3.024371	0.3333333333	1
ART-D	flex_v3	31	8	0	2.861215	0.1111111111	1
ART-D	flex_v3	32	8	0	2.774475	0.3333333333	1
ART-D	flex_v3	33	8	0	2.696177	0.4444444444	2
ART-D	flex_v3	34	8	0	2.838846	0.3333333333	2
ART-D	flex_v3	35	8	0	2.924045	0.1111111111	1
ART-D	flex_v3	36	8	0	3.213448	0.3333333333	2
ART-D	flex_v3	37	8	0	2.611991	0.3333333333	2
ART-D	flex_v3	38	8	0	2.469112	0.1111111111	3
ART-D	flex_v3	39	8	0	2.470575	0.3333333333	1
ART-D	flex_v3	40	8	0	2.862718	0.4444444444	2
ART-D	flex_v3	41	8	0	2.64146	0.1111111111	1
ART-D	flex_v3	42	8	0	2.765929	0.1111111111	1
ART-D	flex_v3	43	8	0	3.114544	0.3333333333	1
ART-D	flex_v3	44	8	0	2.83378	0.3333333333	1
ART-D	flex_v3	45	8	0	3.616731	0.4444444444	2
ART-D	flex_v3	46	8	0	3.439483	0.2222222222	2
ART-D	flex_v3	47	8	0	3.287069	0.2222222222	1
ART-D	flex_v3	48	8	0	3.044235	0.2222222222	2
ART-D	flex_v3	49	8	0	2.749721	0.3333333333	1
ART-D	flex_v3	50	8	0	3.384091	0.3333333333	3
ART-D	flex_v3	1	9	0	3.227623	0	3
ART-D	flex_v3	2	9	0	3.94619	0.3333333333	2
ART-D	flex_v3	3	9	0	2.899406	0.1111111111	1
ART-D	flex_v3	4	9	0	3.373242	0.1111111111	1
ART-D	flex_v3	5	9	0	4.134678	0.3333333333	1
ART-D	flex_v3	6	9	0	3.942963	0.3333333333	2
ART-D	flex_v3	7	9	0	3.92287	0.3333333333	2
ART-D	flex_v3	8	9	0	3.633871	0.3333333333	2
ART-D	flex_v3	9	9	0	3.79327	0.4444444444	2
ART-D	flex_v3	10	9	0	3.871499	0.1111111111	1
ART-D	flex_v3	11	9	0	4.709233	0.3333333333	3
ART-D	flex_v3	12	9	0	3.565889	0.2222222222	1
ART-D	flex_v3	13	9	0	3.628645	0.3333333333	1
ART-D	flex_v3	14	9	0	3.652526	0.3333333333	1
ART-D	flex_v3	15	9	0	4.940716	0.2222222222	2
ART-D	flex_v3	16	9	0	4.031651	0.4444444444	1
ART-D	flex_v3	17	9	0	2.846212	0.4444444444	2
ART-D	flex_v3	18	9	0	3.211061	0.1111111111	2
ART-D	flex_v3	19	9	0	3.240139	0.2222222222	3
ART-D	flex_v3	20	9	0	4.660765	0.2222222222	1
ART-D	flex_v3	21	9	0	3.364797	0.1111111111	1
ART-D	flex_v3	22	9	0	4.772398	0.3333333333	1
ART-D	flex_v3	23	9	0	3.441879	0.1111111111	2
ART-D	flex_v3	24	9	0	3.399346	0.2222222222	2
ART-D	flex_v3	25	9	0	4.497027	0.3333333333	3
ART-D	flex_v3	26	9	0	3.83863	0.3333333333	1
ART-D	flex_v3	27	9	0	4.142005	0.3333333333	4
ART-D	flex_v3	28	9	0	4.263204	0.3333333333	4
ART-D	flex_v3	29	9	0	3.344801	0.2222222222	3
ART-D	flex_v3	30	9	0	3.005377	0.4444444444	3
ART-D	flex_v3	31	9	0	3.814651	0.3333333333	5
ART-D	flex_v3	32	9	0	3.272235	0.3333333333	2
ART-D	flex_v3	33	9	0	4.188632	0.3333333333	1
ART-D	flex_v3	34	9	0	3.046	0.1111111111	1
ART-D	flex_v3	35	9	0	3.284203	0.3333333333	2
ART-D	flex_v3	36	9	0	3.726134	0.2222222222	2
ART-D	flex_v3	37	9	0	4.148431	0.4444444444	2
ART-D	flex_v3	38	9	0	3.225947	0.4444444444	1
ART-D	flex_v3	39	9	0	3.593091	0.1111111111	3
ART-D	flex_v3	40	9	0	3.565094	0.4444444444	2
ART-D	flex_v3	41	9	0	3.430893	0.4444444444	1
ART-D	flex_v3	42	9	0	3.522522	0.1111111111	1
ART-D	flex_v3	43	9	0	3.403316	0.3333333333	2
ART-D	flex_v3	44	9	0	4.896701	0.3333333333	1
ART-D	flex_v3	45	9	0	4.356583	0.3333333333	1
