Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
FAST-all	lang_v1	49	12.554842	0.32122	0	0	83
FAST-all	lang_v1	50	12.576754	0.320746	0	0	34
FAST-all	math_v1	1	29.907686	3.663873	0	0.0130208333	17
FAST-all	math_v1	2	29.762965	4.038454	0	0.0052083333	125
FAST-all	math_v1	3	29.542569	3.837327	0	0.0130208333	227
FAST-all	math_v1	4	29.648905	4.111123	0	0.0104166667	249
FAST-all	math_v1	5	29.430291	4.090894	0	0.0052083333	356
FAST-all	math_v1	6	29.658016	4.080025	0	0.015625	92
FAST-all	math_v1	7	29.560769	4.066731	0	0.0078125	201
FAST-all	math_v1	8	29.657918	4.049935	0	0.0234375	55
FAST-all	math_v1	9	29.893073	4.321661	0	0.0130208333	62
FAST-all	math_v1	10	29.954726	4.627793	0	0	25
FAST-all	math_v1	11	29.940926	4.093054	0	0.0026041667	263
FAST-all	math_v1	12	30.383791	4.167121	0	0.0052083333	97
FAST-all	math_v1	13	29.816413	4.186828	0	0.015625	289
FAST-all	math_v1	14	30.22441	4.093811	0	0.0052083333	6
FAST-all	math_v1	15	32.015647	4.298827	0	0	43
FAST-all	math_v1	16	30.212194	4.590571	0	0.0078125	66
FAST-all	math_v1	17	29.736941	4.204283	0	0	359
FAST-all	math_v1	18	30.083665	4.070553	0	0.0130208333	82
FAST-all	math_v1	19	29.968312	4.225898	0	0	8
FAST-all	math_v1	20	30.232596	3.891109	0	0	46
FAST-all	math_v1	21	29.727834	3.938503	0	0.0078125	225
FAST-all	math_v1	22	30.21663	4.12115	0	0.0130208333	229
FAST-all	math_v1	23	29.948151	4.331316	0	0	308
FAST-all	math_v1	24	30.357066	4.736601	0	0	186
FAST-all	math_v1	25	29.820639	3.807258	0	0.015625	330
FAST-all	math_v1	26	30.488498	4.140791	0	0.0052083333	99
FAST-all	math_v1	27	29.843252	4.28301	0	0.0130208333	57
FAST-all	math_v1	28	30.294281	4.011414	0	0.0052083333	70
FAST-all	math_v1	29	29.757037	4.426187	0	0.0052083333	142
FAST-all	math_v1	30	30.36952	4.212428	0	0.0078125	93
FAST-all	math_v1	31	29.80449	3.911197	0	0.0130208333	207
FAST-all	math_v1	32	30.193573	3.983536	0	0.0182291667	122
FAST-all	math_v1	33	30.103107	4.247141	0	0.015625	49
FAST-all	math_v1	34	30.197691	4.149142	0	0.0052083333	7
FAST-all	math_v1	35	29.837852	4.422557	0	0.0052083333	6
FAST-all	math_v1	36	30.261835	3.933412	0	0.0078125	260
FAST-all	math_v1	37	29.892356	4.099676	0	0.0052083333	285
FAST-all	math_v1	38	30.136085	4.014728	0	0.015625	282
FAST-all	math_v1	39	30.115789	4.360117	0	0.0026041667	129
FAST-all	math_v1	40	29.984447	4.10417	0	0	277
FAST-all	math_v1	41	29.72957	4.255095	0	0	77
FAST-all	math_v1	42	30.090779	4.010668	0	0	175
FAST-all	math_v1	43	30.153467	4.073478	0	0.0130208333	212
FAST-all	math_v1	44	30.477076	4.049882	0	0	154
FAST-all	math_v1	45	29.896453	4.40577	0	0.0052083333	88
FAST-all	math_v1	46	30.060317	4.895086	0	0	70
FAST-all	math_v1	47	30.137022	3.966517	0	0.03125	204
FAST-all	math_v1	48	31.22546	4.101792	0	0.015625	129
FAST-all	math_v1	49	30.086726	4.210421	0	0.0130208333	146
FAST-all	math_v1	50	30.163231	4.253545	0	0.0442708333	92
FAST-all	time_v1	1	15.154394	0.370505	0	0	116
FAST-all	time_v1	2	15.789034	0.336884	0	0	59
FAST-all	time_v1	3	15.488267	0.32864	0	0	114
FAST-all	time_v1	4	14.150247	0.464392	0	0.0163934426	119
FAST-all	time_v1	5	14.059993	0.355245	0	0	40
FAST-all	time_v1	6	14.306504	0.348321	0	0	70
FAST-all	time_v1	7	15.024133	0.393922	0	0	90
FAST-all	time_v1	8	14.267903	0.323978	0	0.0163934426	3
FAST-all	time_v1	9	14.262689	0.339621	0	0	64
FAST-all	time_v1	10	14.140699	0.341909	0	0	110
FAST-all	time_v1	11	14.096551	0.319953	0	0.0081967213	114
FAST-all	time_v1	12	16.023706	0.325397	0	0	111
FAST-all	time_v1	13	14.956504	0.300115	0	0	70
FAST-all	time_v1	14	14.608906	0.370125	0	0	121
FAST-all	time_v1	15	14.401792	0.372051	0	0	96
FAST-all	time_v1	16	14.190938	0.348066	0	0.0081967213	112
FAST-all	time_v1	17	14.962679	0.339437	0	0	114
FAST-all	time_v1	18	14.067527	0.311061	0	0.0081967213	104
FAST-all	time_v1	19	14.834623	0.344676	0	0	98
FAST-all	time_v1	20	14.319814	0.293736	0	0.0081967213	99
FAST-all	time_v1	21	15.457335	0.351061	0	0	109
FAST-all	time_v1	22	14.991324	0.341302	0	0	75
FAST-all	time_v1	23	14.389805	0.327141	0	0	121
FAST-all	time_v1	24	14.954776	0.394234	0	0	48
FAST-all	time_v1	25	14.955071	0.315966	0	0	56
FAST-all	time_v1	26	15.178605	0.32638	0	0	66
FAST-all	time_v1	27	14.769211	0.33838	0	0	103
FAST-all	time_v1	28	14.284995	0.394969	0	0.0327868852	111
FAST-all	time_v1	29	14.270627	0.357334	0	0	99
FAST-all	time_v1	30	14.141518	0.369891	0	0	120
FAST-all	time_v1	31	14.251792	0.299217	0	0	55
FAST-all	time_v1	32	14.518798	0.30829	0	0.0163934426	107
FAST-all	time_v1	33	15.106624	0.31967	0	0	60
FAST-all	time_v1	34	15.53685	0.29643	0	0	47
FAST-all	time_v1	35	14.216771	0.406568	0	0	64
FAST-all	time_v1	36	14.269998	0.377875	0	0	104
FAST-all	time_v1	37	15.967448	0.31519	0	0.0081967213	117
FAST-all	time_v1	38	14.336042	0.353648	0	0	103
FAST-all	time_v1	39	14.538068	0.362561	0	0	7
FAST-all	time_v1	40	14.868492	0.34437	0	0.0327868852	99
FAST-all	time_v1	41	15.303555	0.350861	0	0	74
FAST-all	time_v1	42	14.815454	0.319058	0	0	88
FAST-all	time_v1	43	15.018894	0.366344	0	0.0245901639	117
FAST-all	time_v1	44	14.877057	0.296602	0	0.0163934426	25
FAST-all	time_v1	45	14.552668	0.332657	0	0.0327868852	115
FAST-all	time_v1	46	14.642681	0.328382	0	0.0163934426	10
FAST-all	time_v1	47	15.163077	0.378273	0	0	92
FAST-all	time_v1	48	15.151065	0.328931	0	0	117
FAST-all	time_v1	49	15.505425	0.369874	0	0.0163934426	106
FAST-all	time_v1	50	15.014791	0.362236	0	0	49
FAST-CS	chart_v1	1	0.46691	3.836357	0	0.0535211268	144
FAST-CS	chart_v1	2	0.520527	3.617651	0	0.0563380282	38
FAST-CS	chart_v1	3	0.506032	4.428937	0	0.0366197183	135
FAST-CS	chart_v1	4	0.475333	3.317417	0	0.0422535211	254
FAST-CS	chart_v1	5	0.492702	3.436845	0	0.0704225352	46
FAST-CS	chart_v1	6	0.447339	4.295425	0	0.0563380282	89
FAST-CS	chart_v1	7	0.490157	3.41935	0	0.061971831	248
FAST-CS	chart_v1	8	0.518746	3.878622	0	0.0647887324	268
FAST-CS	chart_v1	9	0.485234	3.421762	0	0.0366197183	142
FAST-CS	chart_v1	10	0.507377	3.346357	0	0.0450704225	64
FAST-CS	chart_v1	11	0.485412	3.207115	0	0.061971831	144
FAST-CS	chart_v1	12	0.47115	4.469563	0	0.0507042254	189
FAST-CS	chart_v1	13	0.454558	3.435206	0	0.0535211268	144
FAST-CS	chart_v1	14	0.51588	3.967939	0	0.0535211268	49
FAST-CS	chart_v1	15	0.502848	3.760455	0	0.0647887324	270
FAST-CS	chart_v1	16	0.490921	3.37165	0	0.061971831	153
FAST-CS	chart_v1	17	0.488585	3.566197	0	0.0563380282	196
FAST-CS	chart_v1	18	0.509727	3.529555	0	0.0507042254	201
FAST-CS	chart_v1	19	0.516025	3.467175	0	0.0563380282	189
FAST-CS	chart_v1	20	0.545228	3.564469	0	0.0507042254	205
FAST-CS	chart_v1	21	0.520519	3.298797	0	0.0478873239	292
FAST-CS	chart_v1	22	0.480748	3.815711	0	0.0394366197	61
FAST-CS	chart_v1	23	0.460015	3.730024	0	0.0563380282	138
FAST-CS	chart_v1	24	0.453089	3.498397	0	0.0535211268	87
FAST-CS	chart_v1	25	0.459107	3.901844	0	0.0507042254	265
FAST-CS	chart_v1	26	0.465004	3.930292	0	0.0563380282	130
FAST-CS	chart_v1	27	0.55863	3.497981	0	0.0450704225	323
FAST-CS	chart_v1	28	0.477915	3.729563	0	0.0647887324	134
FAST-CS	chart_v1	29	0.462264	3.416998	0	0.0478873239	2
FAST-CS	chart_v1	30	0.567974	3.322979	0	0.0478873239	164
FAST-CS	chart_v1	31	0.535019	3.440695	0	0.0478873239	245
FAST-CS	chart_v1	32	0.462461	3.490671	0	0.061971831	250
FAST-CS	chart_v1	33	0.491218	4.100834	0	0.0422535211	30
FAST-CS	chart_v1	34	0.448105	3.469489	0	0.0563380282	202
FAST-CS	chart_v1	35	0.483128	4.636852	0	0.0394366197	227
FAST-CS	chart_v1	36	0.490548	3.749878	0	0.0507042254	24
FAST-CS	chart_v1	37	0.514689	3.383727	0	0.0591549296	47
FAST-CS	chart_v1	38	0.511499	3.620193	0	0.0591549296	153
FAST-CS	chart_v1	39	0.551314	3.456028	0	0.0422535211	225
FAST-CS	chart_v1	40	0.453589	3.408207	0	0.0591549296	239
FAST-CS	chart_v1	41	0.523816	4.234068	0	0.0366197183	190
FAST-CS	chart_v1	42	0.545837	3.744676	0	0.0535211268	226
FAST-CS	chart_v1	43	0.510862	3.869756	0	0.0535211268	141
FAST-CS	chart_v1	44	0.517844	3.176535	0	0.0535211268	183
FAST-CS	chart_v1	45	0.500447	3.461372	0	0.0507042254	248
FAST-CS	chart_v1	46	0.526599	3.791126	0	0.0478873239	130
FAST-CS	chart_v1	47	0.483096	3.437495	0	0.0535211268	240
FAST-CS	chart_v1	48	0.507486	3.794783	0	0.0507042254	102
FAST-CS	chart_v1	49	0.54035	3.175949	0	0.0535211268	68
FAST-CS	chart_v1	50	0.503807	3.424237	0	0.0507042254	124
FAST-CS	closure_v1	1	0.468178	4.351854	0	0.0737327189	48
FAST-CS	closure_v1	2	0.526254	3.774129	0	0.0875576037	3
FAST-CS	closure_v1	3	0.490848	3.726259	0	0.0783410138	91
FAST-CS	closure_v1	4	0.476411	4.75506	0	0.064516129	2
FAST-CS	closure_v1	5	0.471151	4.259971	0	0.0783410138	22
FAST-CS	closure_v1	6	0.492765	4.180909	0	0.064516129	35
FAST-CS	closure_v1	7	0.483264	3.886829	0	0.0737327189	103
FAST-CS	closure_v1	8	0.487273	3.842571	0	0.069124424	82
FAST-CS	closure_v1	9	0.51256	4.432095	0	0.0368663594	15
FAST-CS	closure_v1	10	0.478399	4.200542	0	0.064516129	64
FAST-CS	closure_v1	11	0.500174	4.638711	0	0.069124424	11
FAST-CS	closure_v1	12	0.474581	4.019783	0	0.0783410138	162
FAST-CS	closure_v1	13	0.493823	4.395107	0	0.069124424	71
FAST-CS	closure_v1	14	0.484407	3.822028	0	0.064516129	51
FAST-CS	closure_v1	15	0.492442	4.040299	0	0.064516129	5
FAST-CS	closure_v1	16	0.484096	3.645211	0	0.0829493088	75
FAST-CS	closure_v1	17	0.46519	4.454614	0	0.0737327189	16
FAST-CS	closure_v1	18	0.480939	3.991825	0	0.064516129	115
FAST-CS	closure_v1	19	0.466991	3.776336	0	0.064516129	49
FAST-CS	closure_v1	20	0.498553	4.453525	0	0.0599078341	99
FAST-CS	closure_v1	21	0.498268	3.805116	0	0.0737327189	191
FAST-CS	closure_v1	22	0.483497	3.916505	0	0.069124424	111
FAST-CS	closure_v1	23	0.485183	3.86845	0	0.0875576037	58
FAST-CS	closure_v1	24	0.471166	3.969438	0	0.0829493088	88
FAST-CS	closure_v1	25	0.466338	4.003606	0	0.1013824885	22
FAST-CS	closure_v1	26	0.494805	3.975861	0	0.0552995392	20
FAST-CS	closure_v1	27	0.464265	4.229392	0	0.0737327189	120
FAST-CS	closure_v1	28	0.499455	3.902006	0	0.064516129	121
FAST-CS	closure_v1	29	0.512292	5.017514	0	0.064516129	183
FAST-CS	closure_v1	30	0.486509	4.424588	0	0.0829493088	26
FAST-CS	closure_v1	31	0.494909	4.048371	0	0.064516129	82
FAST-CS	closure_v1	32	0.49475	3.832543	0	0.0829493088	22
FAST-CS	closure_v1	33	0.489543	4.17876	0	0.0737327189	68
FAST-CS	closure_v1	34	0.474264	3.281286	0	0.0967741935	1
FAST-CS	closure_v1	35	0.504451	3.587938	0	0.0599078341	39
FAST-CS	closure_v1	36	0.483598	3.835072	0	0.0967741935	17
FAST-CS	closure_v1	37	0.486677	4.282657	0	0.0737327189	23
FAST-CS	closure_v1	38	0.476906	4.128709	0	0.069124424	38
FAST-CS	closure_v1	39	0.48164	4.79156	0	0.0276497696	77
FAST-CS	closure_v1	40	0.494897	4.52081	0	0.0599078341	7
FAST-CS	closure_v1	41	0.486615	4.371109	0	0.064516129	18
FAST-CS	closure_v1	42	0.492929	4.321219	0	0.0737327189	65
FAST-CS	closure_v1	43	0.473973	3.643101	0	0.0921658986	41
FAST-CS	closure_v1	44	0.504864	3.895733	0	0.069124424	53
FAST-CS	closure_v1	45	0.494141	4.38585	0	0.0506912442	30
FAST-CS	closure_v1	46	0.493128	3.847053	0	0.0783410138	167
FAST-CS	closure_v1	47	0.497431	4.124039	0	0.1013824885	20
FAST-CS	closure_v1	48	0.473422	4.143831	0	0.0875576037	83
FAST-CS	closure_v1	49	0.472435	3.519159	0	0.0829493088	117
FAST-CS	closure_v1	50	0.491199	4.757521	0	0.0506912442	63
FAST-CS	lang_v1	1	0.522062	0.364462	0	0.0363636364	53
FAST-CS	lang_v1	2	0.478038	0.361332	0	0.0363636364	35
FAST-CS	lang_v1	3	0.477682	0.422163	0	0.0363636364	98
FAST-CS	lang_v1	4	0.46383	0.423897	0	0.0272727273	23
FAST-CS	lang_v1	5	0.49375	0.392786	0	0.0363636364	86
FAST-CS	lang_v1	6	0.416937	0.39578	0	0.0363636364	6
FAST-CS	lang_v1	7	0.487553	0.428926	0	0.0545454545	52
FAST-CS	lang_v1	8	0.424457	0.394212	0	0.0454545455	37
FAST-CS	lang_v1	9	0.487912	0.409257	0	0.0454545455	54
FAST-CS	lang_v1	10	0.425642	0.385109	0	0.0272727273	103
FAST-CS	lang_v1	11	0.485569	0.39096	0	0.0272727273	26
FAST-CS	lang_v1	12	0.407069	0.383826	0	0.0181818182	8
FAST-CS	lang_v1	13	0.414894	0.405369	0	0.0363636364	92
FAST-CS	lang_v1	14	0.417924	0.374721	0	0.0181818182	3
FAST-CS	lang_v1	15	0.396807	0.376603	0	0.0363636364	12
FAST-CS	lang_v1	16	0.402573	0.389713	0	0.0272727273	32
FAST-CS	lang_v1	17	0.417181	0.391158	0	0.0363636364	95
FAST-CS	lang_v1	18	0.413893	0.388503	0	0.0363636364	33
FAST-CS	lang_v1	19	0.463754	0.370416	0	0.0545454545	93
FAST-CS	lang_v1	20	0.402372	0.375796	0	0.0454545455	100
FAST-CS	lang_v1	21	0.397248	0.36036	0	0.0272727273	54
FAST-CS	lang_v1	22	0.402359	0.371888	0	0.0454545455	104
FAST-CS	lang_v1	23	0.420015	0.379555	0	0.0181818182	63
FAST-CS	lang_v1	24	0.397047	0.360651	0	0.0363636364	35
FAST-CS	lang_v1	25	0.385321	0.458712	0	0.0181818182	14
FAST-CS	lang_v1	26	0.498684	0.427382	0	0.0272727273	71
FAST-CS	lang_v1	27	0.416449	0.412183	0	0.0363636364	10
FAST-CS	lang_v1	28	0.396561	0.381602	0	0.0272727273	38
FAST-CS	lang_v1	29	0.453615	0.400485	0	0.0363636364	81
FAST-CS	lang_v1	30	0.47216	0.405963	0	0.0545454545	13
FAST-CS	lang_v1	31	0.44541	0.382655	0	0.0454545455	3
FAST-CS	lang_v1	32	0.421043	0.38416	0	0.0363636364	44
FAST-CS	lang_v1	33	0.414769	0.367034	0	0.0363636364	21
FAST-CS	lang_v1	34	0.409871	0.426072	0	0.0181818182	42
FAST-CS	lang_v1	35	0.440315	0.364618	0	0.0454545455	38
FAST-CS	lang_v1	36	0.434955	0.407138	0	0.0545454545	34
FAST-CS	lang_v1	37	0.398129	0.397811	0	0.0272727273	55
FAST-CS	lang_v1	38	0.448057	0.375783	0	0.0454545455	40
FAST-CS	lang_v1	39	0.436185	0.389412	0	0.0363636364	20
FAST-CS	lang_v1	40	0.428827	0.425133	0	0.0090909091	102
FAST-CS	lang_v1	41	0.468373	0.438935	0	0.0363636364	103
FAST-CS	lang_v1	42	0.457098	0.395702	0	0.0545454545	97
FAST-CS	lang_v1	43	0.400117	0.371301	0	0.0363636364	80
FAST-CS	lang_v1	44	0.40842	0.381933	0	0.0545454545	84
FAST-CS	lang_v1	45	0.407806	0.376287	0	0.0454545455	41
FAST-CS	lang_v1	46	0.408793	0.401156	0	0.0363636364	11
FAST-CS	lang_v1	47	0.46681	0.407857	0	0.0363636364	3
FAST-CS	lang_v1	48	0.426116	0.412444	0	0.0454545455	77
FAST-CS	lang_v1	49	0.423493	0.388556	0	0.0363636364	23
FAST-CS	lang_v1	50	0.395854	0.384095	0	0.0545454545	20
FAST-CS	math_v1	1	0.554085	4.836899	0	0.171875	111
FAST-CS	math_v1	2	0.550163	4.783626	0	0.1901041667	83
FAST-CS	math_v1	3	0.562895	5.050971	0	0.1822916667	262
FAST-CS	math_v1	4	0.575559	4.592393	0	0.1822916667	117
FAST-CS	math_v1	5	0.567212	4.700261	0	0.1848958333	66
FAST-CS	math_v1	6	0.541834	5.128321	0	0.1770833333	2
FAST-CS	math_v1	7	0.54006	5.463625	0	0.1744791667	62
FAST-CS	math_v1	8	0.539696	4.998182	0	0.1796875	50
FAST-CS	math_v1	9	0.651996	4.76224	0	0.171875	97
FAST-CS	math_v1	10	0.644256	5.111626	0	0.1875	4
FAST-CS	math_v1	11	0.57656	5.041337	0	0.1770833333	228
FAST-CS	math_v1	12	0.566178	5.325283	0	0.1901041667	193
FAST-CS	math_v1	13	0.551275	4.983852	0	0.1848958333	5
FAST-CS	math_v1	14	0.560759	4.907647	0	0.1796875	23
FAST-CS	math_v1	15	0.550713	4.621232	0	0.2005208333	137
FAST-CS	math_v1	16	0.555599	4.885444	0	0.1848958333	142
FAST-CS	math_v1	17	0.560577	4.822976	0	0.1770833333	138
FAST-CS	math_v1	18	0.543598	4.635703	0	0.1875	98
FAST-CS	math_v1	19	0.575697	4.50102	0	0.1875	31
FAST-CS	math_v1	20	0.581036	4.719689	0	0.1901041667	137
FAST-CS	math_v1	21	0.606654	5.103079	0	0.1666666667	146
FAST-CS	math_v1	22	0.550588	4.924178	0	0.1822916667	102
FAST-CS	math_v1	23	0.579086	5.002973	0	0.1979166667	107
FAST-CS	math_v1	24	0.619983	5.041389	0	0.1770833333	59
FAST-CS	math_v1	25	0.590538	4.883501	0	0.1927083333	180
FAST-CS	math_v1	26	0.58807	4.895301	0	0.1796875	234
FAST-CS	math_v1	27	0.584773	4.911822	0	0.171875	157
FAST-CS	math_v1	28	0.583888	4.802136	0	0.1796875	165
FAST-CS	math_v1	29	0.586566	5.092456	0	0.1796875	62
FAST-CS	math_v1	30	0.549772	5.187931	0	0.171875	21
FAST-CS	math_v1	31	0.545079	4.638601	0	0.1822916667	29
FAST-CS	math_v1	32	0.57017	4.963366	0	0.1953125	56
FAST-CS	math_v1	33	0.544071	4.607973	0	0.1796875	138
FAST-CS	math_v1	34	0.543995	4.812796	0	0.1692708333	107
FAST-CS	math_v1	35	0.582817	5.255219	0	0.1770833333	213
FAST-CS	math_v1	36	0.582328	5.047705	0	0.1875	163
FAST-CS	math_v1	37	0.576991	4.948715	0	0.1822916667	167
FAST-CS	math_v1	38	0.544334	5.225112	0	0.1901041667	97
FAST-CS	math_v1	39	0.571816	4.98285	0	0.1875	50
FAST-CS	math_v1	40	0.547352	5.06985	0	0.1848958333	173
FAST-CS	math_v1	41	0.550485	5.02161	0	0.1822916667	134
FAST-CS	math_v1	42	0.56964	5.244046	0	0.1796875	42
FAST-CS	math_v1	43	0.576343	4.966252	0	0.1796875	33
FAST-CS	math_v1	44	0.551894	4.726343	0	0.1666666667	159
FAST-CS	math_v1	45	0.60968	4.67134	0	0.1770833333	106
FAST-CS	math_v1	46	0.563365	4.657057	0	0.1822916667	189
FAST-CS	math_v1	47	0.553293	4.705749	0	0.1614583333	52
FAST-CS	math_v1	48	0.580724	5.122771	0	0.1953125	169
FAST-CS	math_v1	49	0.584618	4.619102	0	0.1848958333	100
FAST-CS	math_v1	50	0.582604	4.770809	0	0.1822916667	7
FAST-CS	time_v1	1	0.589651	0.530232	0	0.0655737705	87
FAST-CS	time_v1	2	0.532999	0.509619	0	0.0327868852	79
FAST-CS	time_v1	3	0.629376	0.54715	0	0.0737704918	75
FAST-CS	time_v1	4	0.518536	0.498731	0	0.0737704918	44
FAST-CS	time_v1	5	0.641262	0.57158	0	0.0819672131	32
FAST-CS	time_v1	6	0.627525	0.49668	0	0.0655737705	5
FAST-CS	time_v1	7	0.526438	0.533135	0	0.0655737705	45
FAST-CS	time_v1	8	0.628471	0.515819	0	0.0737704918	94
FAST-CS	time_v1	9	0.512829	0.531887	0	0.0737704918	49
FAST-CS	time_v1	10	0.520009	0.490989	0	0.0655737705	65
FAST-CS	time_v1	11	0.533578	0.503757	0	0.0737704918	24
FAST-CS	time_v1	12	0.61305	0.52953	0	0.0491803279	114
FAST-CS	time_v1	13	0.526074	0.605948	0	0.0655737705	93
FAST-CS	time_v1	14	0.625224	0.512509	0	0.0819672131	105
FAST-CS	time_v1	15	0.622433	0.520307	0	0.0655737705	41
FAST-CS	time_v1	16	0.517766	0.456855	0	0.0655737705	91
FAST-CS	time_v1	17	0.5122	0.591915	0	0.0573770492	26
FAST-CS	time_v1	18	0.629647	0.511628	0	0.0819672131	56
FAST-CS	time_v1	19	0.539225	0.550878	0	0.0573770492	96
FAST-CS	time_v1	20	0.528504	0.476303	0	0.0409836066	16
FAST-CS	time_v1	21	0.544191	0.485948	0	0.0573770492	35
FAST-CS	time_v1	22	0.531572	0.488187	0	0.0737704918	105
FAST-CS	time_v1	23	0.538746	0.565346	0	0.0819672131	15
FAST-CS	time_v1	24	0.542888	0.528116	0	0.0655737705	20
FAST-CS	time_v1	25	0.538324	0.469805	0	0.0983606557	26
FAST-CS	time_v1	26	0.559306	0.537376	0	0.0655737705	38
FAST-CS	time_v1	27	0.499747	0.488887	0	0.0901639344	98
FAST-CS	time_v1	28	0.529449	0.564576	0	0.0819672131	27
FAST-CS	time_v1	29	0.514727	0.442834	0	0.0737704918	64
FAST-CS	time_v1	30	0.503428	0.458807	0	0.0901639344	1
FAST-CS	time_v1	31	0.55078	0.486838	0	0.0409836066	113
FAST-CS	time_v1	32	0.516643	0.506881	0	0.0819672131	37
FAST-CS	time_v1	33	0.61017	0.474413	0	0.0737704918	83
FAST-CS	time_v1	34	0.506336	0.549009	0	0.0819672131	67
FAST-CS	time_v1	35	0.60762	0.522797	0	0.0491803279	7
FAST-CS	time_v1	36	0.567543	0.471316	0	0.0819672131	110
FAST-CS	time_v1	37	0.515211	0.476795	0	0.0737704918	108
FAST-CS	time_v1	38	0.547554	0.548998	0	0.0655737705	94
FAST-CS	time_v1	39	0.644145	0.485862	0	0.0737704918	82
FAST-CS	time_v1	40	0.599714	0.564956	0	0.0573770492	85
FAST-CS	time_v1	41	0.62632	0.454135	0	0.0819672131	32
FAST-CS	time_v1	42	0.521138	0.560544	0	0.0573770492	71
FAST-CS	time_v1	43	0.52342	0.467523	0	0.0655737705	109
FAST-CS	time_v1	44	0.519858	0.51995	0	0.0409836066	30
FAST-CS	time_v1	45	0.635371	0.530503	0	0.0573770492	47
FAST-CS	time_v1	46	0.486923	0.445219	0	0.0819672131	62
FAST-CS	time_v1	47	0.638922	0.480983	0	0.0819672131	111
FAST-CS	time_v1	48	0.627704	0.517539	0	0.106557377	74
FAST-CS	time_v1	49	0.603307	0.494598	0	0.0737704918	56
FAST-CS	time_v1	50	0.548896	0.582208	0	0.0737704918	78
FAST-pw	chart_v1	1	26.549638	3.929972	0	0.0647887324	156
FAST-pw	chart_v1	2	26.709309	3.55181	0	0.0647887324	157
FAST-pw	chart_v1	3	27.137721	4.991894	0	0.0647887324	157
FAST-pw	chart_v1	4	26.688606	4.160731	0	0.0647887324	156
FAST-pw	chart_v1	5	26.734429	4.403282	0	0.0647887324	156
FAST-pw	chart_v1	6	26.858558	3.677513	0	0.0647887324	157
FAST-pw	chart_v1	7	27.292371	3.966816	0	0.0647887324	156
FAST-pw	chart_v1	8	27.198343	3.968843	0	0.0647887324	157
FAST-pw	chart_v1	9	26.9137	3.944835	0	0.0647887324	157
FAST-pw	chart_v1	10	27.072607	3.904781	0	0.0647887324	157
FAST-pw	chart_v1	11	27.047452	3.949183	0	0.0647887324	157
FAST-pw	chart_v1	12	27.297028	3.947586	0	0.0647887324	156
FAST-pw	chart_v1	13	26.943405	3.932254	0	0.0647887324	157
FAST-pw	chart_v1	14	27.232162	3.616854	0	0.0647887324	157
FAST-pw	chart_v1	15	26.950526	4.047499	0	0.0647887324	156
FAST-pw	chart_v1	16	27.116164	3.562697	0	0.0647887324	157
FAST-pw	chart_v1	17	27.151046	3.934883	0	0.0647887324	157
FAST-pw	chart_v1	18	27.279799	3.889921	0	0.061971831	157
FAST-pw	chart_v1	19	27.617422	3.747371	0	0.0647887324	156
FAST-pw	chart_v1	20	27.082746	3.197027	0	0.0647887324	157
FAST-pw	chart_v1	21	27.166824	3.920041	0	0.061971831	157
FAST-pw	chart_v1	22	27.082608	3.897552	0	0.0647887324	157
FAST-pw	chart_v1	23	26.77235	3.860652	0	0.061971831	157
FAST-pw	chart_v1	24	26.57254	3.925944	0	0.061971831	157
FAST-pw	chart_v1	25	26.640893	3.825672	0	0.0647887324	156
FAST-pw	chart_v1	26	26.539589	3.499682	0	0.0647887324	157
FAST-pw	chart_v1	27	26.698184	3.821592	0	0.0647887324	157
FAST-pw	chart_v1	28	26.906626	3.775032	0	0.0647887324	157
FAST-pw	chart_v1	29	26.735004	3.575977	0	0.061971831	157
FAST-pw	chart_v1	30	26.336882	3.743172	0	0.0647887324	157
FAST-pw	chart_v1	31	26.70266	3.79733	0	0.0647887324	157
FAST-pw	chart_v1	32	26.707525	3.857445	0	0.0647887324	157
FAST-pw	chart_v1	33	26.78384	3.853212	0	0.0647887324	157
FAST-pw	chart_v1	34	26.611423	3.835716	0	0.0647887324	157
FAST-pw	chart_v1	35	26.624858	3.853296	0	0.0647887324	156
FAST-pw	chart_v1	36	26.733999	3.89351	0	0.0647887324	157
FAST-pw	chart_v1	37	26.563459	3.730869	0	0.0647887324	157
FAST-pw	chart_v1	38	26.75171	3.825832	0	0.0647887324	157
FAST-pw	chart_v1	39	26.808125	3.867747	0	0.0647887324	156
FAST-pw	chart_v1	40	26.881771	3.736836	0	0.0647887324	156
FAST-pw	chart_v1	41	26.854888	3.876727	0	0.0647887324	156
FAST-pw	chart_v1	42	26.936734	3.873677	0	0.0647887324	157
FAST-pw	chart_v1	43	27.012141	3.856725	0	0.0647887324	156
FAST-pw	chart_v1	44	26.469311	3.818955	0	0.061971831	157
FAST-pw	chart_v1	45	26.896025	3.88401	0	0.0647887324	156
FAST-pw	chart_v1	46	26.669672	3.911746	0	0.0647887324	157
FAST-pw	chart_v1	47	26.690352	3.92235	0	0.0647887324	157
FAST-pw	chart_v1	48	26.988435	3.850853	0	0.0647887324	157
FAST-pw	chart_v1	49	26.779574	3.870161	0	0.0647887324	157
FAST-pw	chart_v1	50	26.682608	3.146092	0	0.0647887324	157
FAST-pw	closure_v1	1	20.042742	3.391348	0	0.069124424	39
FAST-pw	closure_v1	2	20.18023	3.340134	0	0.0737327189	40
